	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Aderstedt (Bernburg)	Reiterhof	de:15089:3819	51.786712	11.70038		MATCHED	n7936735480	51.7	0.17	Aderstedter Reithof				LINESTRING(11.70038 51.786712,11.700533700000001 51.7871667)
1	Alsleben (Saale)	Bernburger Str. 	de:15089:1829	51.71638	11.665488		MATCHED_AMBIGUOUSLY	n11476762412	7.7	0.43	Alsleben, Bernburger Straße				LINESTRING(11.665488 51.71638,11.6654306 51.716439300000005)
2	Alsleben (Saale)	Bernburger Str. 	de:15089:1829	51.71638	11.665488		MATCHED_AMBIGUOUSLY	n11476762411	18.4	0.27	Alsleben, Bernburger Straße				LINESTRING(11.665488 51.71638,11.665573400000001 51.7162237)
3	Alsleben (Saale)	Gnölbzig (Alsleben)	de:15089:1743	51.673533	11.724205		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.724205 51.673533)
4	Alsleben (Saale)	Saaleplatz	de:15089:1827	51.70171	11.67999		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.67999 51.70171)
5	Alsleben (Saale)	Schule	de:15089:1700	51.701879	11.673388		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.673388 51.701879)
6	Aschersleben	Abzweig Welzstr. 	de:15089:2087	51.75503	11.484599		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.484599 51.75503)
7	Aschersleben	Abzweig Wilsleben	de:15089:2759	51.768656	11.451762		MATCHED	n10054519457	52.2	0.16	Aschersleben, Abzweig Wilsleben			Aschersleben, Siedlung	LINESTRING(11.451762 51.768656,11.451631 51.768194300000005)
8	Aschersleben	Am Wilslebener See	de:15089:2761	51.783446	11.440838		MATCHED_AMBIGUOUSLY	n10064684678	27.0	0.27	Aschersleben, Am Wilslebener See			Aschersleben, Wilslebener Chausee	LINESTRING(11.440838 51.783446,11.4410564 51.7836471)
9	Aschersleben	Am Wilslebener See	de:15089:2761	51.783446	11.440838		MATCHED_AMBIGUOUSLY	n10064684679	45.9	0.18	Aschersleben, Am Wilslebener See				LINESTRING(11.440838 51.783446,11.4412891 51.783143100000004)
10	Aschersleben	Aschersleben	de:15089:8010009:1:01	51.757122	11.465689	trainish	MATCHED	n4290848444	16.2	0.46	Aschersleben			Drohndorf-Mehringen / Sandersleben (Anh)	LINESTRING(11.465689 51.757122,11.4654834 51.757052)
11	Aschersleben	Aschersleben	de:15089:8010009:2:02	51.757122	11.465689	trainish	MATCHED	n4290848442	19.6	0.42	Aschersleben			Frose / Gatersleben	LINESTRING(11.465689 51.757122,11.465750900000002 51.7569499)
12	Aschersleben	Aschersleben	de:15089:8010009:2:03	51.757122	11.465689	trainish	MATCHED	n4290848443	17.8	0.44	Aschersleben			Schierstedt	LINESTRING(11.465689 51.757122,11.465866700000001 51.7570059)
13	Aschersleben	Aschersleben	de:15089:8010009:3:04	51.757122	11.465689	trainish	MATCHED	n5521742810	17.9	0.44	Aschersleben				LINESTRING(11.465689 51.757122,11.465913200000001 51.7570404)
14	Aschersleben	Aschersleben	de:15089:8010009:3:05	51.757122	11.465689	trainish	MATCHED	n5521742809	22.7	0.39	Aschersleben			Frose	LINESTRING(11.465689 51.757122,11.466017200000001 51.757104600000005)
15	Aschersleben	Askanierstr. 	de:15089:2763	51.752654	11.446621		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.446621 51.752654)
16	Aschersleben	Bahnhof (Bus)	de:15089:3650	51.757482	11.463787		MATCHED	n11479439885	71.8	0.13	Aschersleben, Bahnhof				LINESTRING(11.463787 51.757482,11.4644613 51.7569907)
17	Aschersleben	Breite Str. 	de:15089:2765	51.753839	11.457868		MATCHED	n3856022879	6.0	0.48	Aschersleben, Breite Straße				LINESTRING(11.457868 51.753839,11.4578778 51.753785300000004)
18	Aschersleben	Brunnenstr. 	de:15089:2766	51.761146	11.463972		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.463972 51.761146)
19	Aschersleben	Busbahnhof	de:15089:2767::01	51.758065	11.463384	bus	MATCHED	n9236155815	6.0	0.56	Aschersleben, Busbahnhof	240	Aschersleben, Johannispromenade	Aschersleben, Johannispromenade	LINESTRING(11.463384 51.758065,11.463297500000001 51.7580674)
20	Aschersleben	Busbahnhof	de:15089:2767::02	51.757926	11.463609	bus	MATCHED_THOUGH_OSM_NO_NAME	w126557777	10.6	0.2		141,142,144	Aschersleben, Lilienthalstr. / Aschersleben, Eislebener Str. / Aschersleben, Klinikum / Aschersleben, Leopoldstr. / Aschersleben, Heinrichstr.		LINESTRING(11.463609 51.757926,11.463465078318514 51.757958104807834)
21	Aschersleben	Busbahnhof	de:15089:2767::03	51.757767	11.463875	bus	MATCHED	n3856714325	5.7	0.56	Aschersleben, Busbahnhof	140,145,146	Kloschwitz, Ankerstr. / Aschersleben, Johannispromenade / Aschersleben, Brunnenstr.	Aschersleben, Hecklinger Straße / Aschersleben, Johannispromenade	LINESTRING(11.463875 51.757767,11.4637925 51.7577676)
22	Aschersleben	Busbahnhof	de:15089:2767::04	51.757827	11.463632	bus	MATCHED	n9236171022	3.0	0.62	Aschersleben, Busbahnhof	144,147	Aschersleben, Pfeilergraben / Aschersleben, Johannispromenade	Aschersleben, Johannispromenade	LINESTRING(11.463632 51.757827,11.4636288 51.757854200000004)
23	Aschersleben	Busbahnhof	de:15089:2767::05	51.757975	11.463394	bus	MATCHED	n9236155816	3.5	0.61	Aschersleben, Busbahnhof	145,148	Aschersleben, Florian-Geyer-Str. / Aschersleben, Lilienthalstr. / Aschersleben, Johannispromenade / Aschersleben, Lindeneck	Aschersleben, Johannispromenade	LINESTRING(11.463394 51.757975,11.463382300000001 51.758005600000004)
24	Aschersleben	Busbahnhof	de:15089:2767::06	51.758143	11.463128	bus	MATCHED	n9236171019	1.6	0.51	Aschersleben, Busbahnhof	143,149	Aschersleben, Johannispromenade / Aschersleben, Leopoldstr. / Aschersleben, Florian-Geyer-Str.		LINESTRING(11.463128 51.758143,11.463132 51.7581575)
25	Aschersleben	Busbahnhof	de:15089:2767::60	51.757959	11.463247	bus	MATCHED	n3856714323	21.7	0.4	Aschersleben, Busbahnhof	140,143,144,145,146,147,148,149,410	Aschersleben, Busbahnhof / Aschersleben, Lilienthalstr. / Aschersleben, Busbahnhof / Aschersleben, Busbahnhof / Aschersleben, Johannispromenade / Aschersleben, Busbahnhof / Aschersleben, Eislebener Str. / Aschersleben, Busbahnhof / Aschersleben, Busbahnhof		LINESTRING(11.463247 51.757959,11.4635525 51.7579141)
26	Aschersleben	Drohndorf	de:15089:2652	51.717397	11.532206		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.532206 51.717397)
27	Aschersleben	Drohndorf-Mehringen	de:15089:8011433:1:01	51.721692	11.515648	trainish	MATCHED	w128032329	11.3	0.55	Drohndorf-Mehringen				LINESTRING(11.515648 51.721692,11.515729896412019 51.72177988001672)
28	Aschersleben	Eislebener Str. 	de:15089:2757	51.748974	11.45924		MATCHED_AMBIGUOUSLY	n9812259347	47.1	0.14	Aschersleben, Eislebener Straße				LINESTRING(11.45924 51.748974,11.4588496 51.748626800000004)
29	Aschersleben	Eislebener Str. 	de:15089:2757	51.748974	11.45924		MATCHED_AMBIGUOUSLY	n9812259348	21.7	0.25	Aschersleben, Eislebener Straße				LINESTRING(11.45924 51.748974,11.4591439 51.7487883)
30	Aschersleben	Fachhochschule der Polizei	de:15089:2733	51.753987	11.491799		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.491799 51.753987)
31	Aschersleben	Florian-Geyer-Str. 	de:15089:2739	51.765326	11.47595		MATCHED_AMBIGUOUSLY	n10065504889	8.1	0.47	Aschersleben, Florian-Geyer-Straße				LINESTRING(11.47595 51.765326,11.4760103 51.765263700000006)
32	Aschersleben	Florian-Geyer-Str. 	de:15089:2739	51.765326	11.47595		MATCHED_AMBIGUOUSLY	n11479439933	11.3	0.4	Aschersleben, Florian-Geyer-Straße				LINESTRING(11.47595 51.765326,11.4758058 51.765373200000006)
33	Aschersleben	Freckleben	de:15089:8011564:1:01	51.702365	11.54413	trainish	MATCHED	n305912361	2.8	0.77	Freckleben			Sandersleben (Anh) / Drohndorf-Mehringen	LINESTRING(11.54413 51.702365,11.5441696 51.7023591)
34	Aschersleben	Freckleben (Bus)	de:15089:2579	51.702198	11.546201		MATCHED	w128032322	151.7	0.06	Freckleben				LINESTRING(11.546201 51.702198,11.544033904075938 51.70241327984852)
35	Aschersleben	Friedhof	de:15089:2742	51.754931	11.473918		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.473918 51.754931)
36	Aschersleben	Gagarinstr. 	de:15089:2089	51.760138	11.473826		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.473826 51.760138)
37	Aschersleben	Groß Schierstedt	de:15089:2546	51.7494	11.522656		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.522656 51.7494)
38	Aschersleben	Güstener Str. 	de:15089:2753	51.763856	11.471436		MATCHED_AMBIGUOUSLY	n10065504890	65.4	0.11	Aschersleben, Güstener Straße			Aschersleben, Ottostraße	LINESTRING(11.471436 51.763856,11.4706975 51.763487500000004)
39	Aschersleben	Güstener Str. 	de:15089:2753	51.763856	11.471436		MATCHED_AMBIGUOUSLY	n11479439922	5.2	0.53	Aschersleben, Güstener Straße				LINESTRING(11.471436 51.763856,11.4713721 51.763880900000004)
40	Aschersleben	Hecklinger Str. 	de:15089:2109	51.762242	11.463148		MATCHED_AMBIGUOUSLY	n10065504891	9.3	0.41	Aschersleben, Hecklinger Straße			Aschersleben, Güstener Straße	LINESTRING(11.463148 51.762242,11.4632778 51.76221880000001)
41	Aschersleben	Hecklinger Str. 	de:15089:2109	51.762242	11.463148		MATCHED_AMBIGUOUSLY	n13289259159	2.2	0.63	Aschersleben, Hecklinger Straße				LINESTRING(11.463148 51.762242,11.463131 51.762225)
42	Aschersleben	Heinrichstr. 	de:15089:2755	51.753879	11.470544		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.470544 51.753879)
43	Aschersleben	Helmut-Just-Str. 	de:15089:2754	51.754844	11.486559		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.486559 51.754844)
44	Aschersleben	Hoymer Chaussee	de:15089:2727	51.757951	11.441765		MATCHED_THOUGH_OSM_NO_NAME	n11481098231	4.6	0.21					LINESTRING(11.441765 51.757951,11.441751100000001 51.7579106)
45	Aschersleben	Johannispromenade	de:15089:2728	51.757023	11.459953		MATCHED	n3856714328	1.9	0.81	Aschersleben, Johannispromenade			Aschersleben, Magdeburger Straße	LINESTRING(11.459953 51.757023,11.459950800000001 51.7570063)
46	Aschersleben	Johannistorturm	de:15089:22390	51.757304	11.458099		MATCHED	n3856714329	7.0	0.57	Aschersleben, Johannistorturm			Aschersleben, Busbahnhof	LINESTRING(11.458099 51.757304,11.4581665 51.7573512)
47	Aschersleben	Kaufland	de:15089:2729	51.760463	11.434614		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.434614 51.760463)
48	Aschersleben	Klein Schierstedt	de:15089:2441	51.754217	11.543956		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.543956 51.754217)
49	Aschersleben	Klinikum	de:15089:2732	51.745831	11.459069		MATCHED_AMBIGUOUSLY	n9812259349	15.5	0.39	Aschersleben, Klinikum				LINESTRING(11.459069 51.745831,11.4591654 51.745956500000005)
50	Aschersleben	Klinikum	de:15089:2732	51.745831	11.459069		MATCHED_AMBIGUOUSLY	n9812259350	22.8	0.3	Aschersleben, Klinikum				LINESTRING(11.459069 51.745831,11.4593223 51.7459623)
51	Aschersleben	Kreishaus	de:15089:2731	51.754836	11.432023		MATCHED_AMBIGUOUSLY	n3854576270	0.8	0.89	Aschersleben, Kreishaus			Aschersleben, Zollberg	LINESTRING(11.432023 51.754836,11.4320117 51.7548369)
52	Aschersleben	Kreishaus	de:15089:2731	51.754836	11.432023		MATCHED_AMBIGUOUSLY	n3854576272	21.2	0.32	Aschersleben, Kreishaus			Ermsleben, Ulme	LINESTRING(11.432023 51.754836,11.4317343 51.7549002)
53	Aschersleben	Lange Reihe	de:15089:2090	51.757573	11.449987		MATCHED_THOUGH_OSM_NO_NAME	n11481098089	3.1	0.23					LINESTRING(11.449987 51.757573,11.449956 51.7575931)
54	Aschersleben	Leopoldstr. 	de:15089:2069	51.752857	11.465245		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.465245 51.752857)
55	Aschersleben	Lilienthalstr. 	de:15089:2734	51.762275	11.474378		MATCHED	n10056588868	44.2	0.16	Aschersleben, Lilienthalstraße			Aschersleben, Busbahnhof	LINESTRING(11.474378 51.762275,11.474174000000001 51.7626519)
56	Aschersleben	Lindeneck	de:15089:2735	51.761375	11.449585		MATCHED	n10054519461	57.6	0.15	Aschersleben, Lindeneck			Aschersleben, Am Wilslebener See / Aschersleben, Abzweig Wilsleben	LINESTRING(11.449585 51.761375,11.449909100000001 51.7608977)
57	Aschersleben	Lindenstr. 	de:15089:2758	51.750749	11.473154		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.473154 51.750749)
58	Aschersleben	Magdeburger Str. 	de:15089:2736	51.759117	11.450955		MATCHED_AMBIGUOUSLY	n3856714331	45.3	0.16	Aschersleben, Magdeburger Straße			Achersleben, Vor dem Hohen Tor	LINESTRING(11.450955 51.759117,11.451270800000001 51.7587601)
59	Aschersleben	Magdeburger Str. 	de:15089:2736	51.759117	11.450955		MATCHED_AMBIGUOUSLY	n3856714334	3.1	0.63	Aschersleben, Magdeburger Straße			Aschersleben, Zollberg / Aschersleben, Lindeneck	LINESTRING(11.450955 51.759117,11.4509722 51.759142700000005)
60	Aschersleben	Mehringer Str. 	de:15089:2737	51.747932	11.461356		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.461356 51.747932)
61	Aschersleben	Neu Königsaue	de:15089:2350	51.832039	11.402259		MATCHED_AMBIGUOUSLY	n10064684674	5.6	0.62	Neu Königsaue			Neu Königsaue, Abzweig Frose	LINESTRING(11.402259 51.832039,11.402295800000001 51.831994)
62	Aschersleben	Neu Königsaue	de:15089:2350	51.832039	11.402259		MATCHED_AMBIGUOUSLY	n10064684675	79.4	0.12	Neu Königsaue				LINESTRING(11.402259 51.832039,11.401111 51.8319824)
63	Aschersleben	Ottostr. 	de:15089:2741	51.770068	11.485918		MATCHED	n10065504888	16.7	0.29	Aschersleben, Ottostraße			Neundorf, Karlgasse	LINESTRING(11.485918 51.770068,11.4857715 51.7699487)
64	Aschersleben	Pfeilergraben	de:15089:2738	51.748577	11.463578		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.463578 51.748577)
65	Aschersleben	Schackenthal	de:15089:2206	51.738188	11.588812		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.588812 51.738188)
66	Aschersleben	Schackstedt	de:15089:1737	51.717026	11.615955		MATCHED_AMBIGUOUSLY	n11476759628	7.7	0.55	Schackstedt				LINESTRING(11.615955 51.717026,11.6158909 51.716969000000006)
67	Aschersleben	Schackstedt	de:15089:1737	51.717026	11.615955		MATCHED_AMBIGUOUSLY	n11476759630	41.1	0.2	Schackstedt				LINESTRING(11.615955 51.717026,11.6165426 51.7169686)
68	Aschersleben	Schierstedt	de:15089:8012862:1:01	51.751492	11.52154	trainish	MATCHED	n4320977128	8.0	0.63	Schierstedt			Giersleben	LINESTRING(11.52154 51.751492,11.5214244 51.7514899)
69	Aschersleben	Schmidtmannstr. 	de:15089:2715	51.754991	11.481729		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.481729 51.754991)
70	Aschersleben	Seegraben	de:15089:2108	51.760631	11.458048		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.458048 51.760631)
71	Aschersleben	Siedlung	de:15089:2716	51.775	11.456598		MATCHED_AMBIGUOUSLY	n10054519455	5.8	0.61	Aschersleben, Siedlung				LINESTRING(11.456598 51.775,11.456528800000001 51.7750299)
72	Aschersleben	Siedlung	de:15089:2716	51.775	11.456598		MATCHED_AMBIGUOUSLY	n10054519456	77.2	0.12	Aschersleben, Siedlung			Aschersleben, Winninger Siedlung	LINESTRING(11.456598 51.775,11.4565851 51.774306300000006)
73	Aschersleben	Siemensstr. 	de:15089:2070	51.772295	11.488576		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.488576 51.772295)
74	Aschersleben	Spittelsberg	de:15089:2107	51.753652	11.433161		MATCHED_AMBIGUOUSLY	n11481098510	4.5	0.66	Aschersleben, Spittelsberg			Westdorf	LINESTRING(11.433161 51.753652,11.433095600000001 51.753647300000004)
75	Aschersleben	Spittelsberg	de:15089:2107	51.753652	11.433161		MATCHED_AMBIGUOUSLY	n11481098509	50.2	0.17	Aschersleben, Spittelsberg				LINESTRING(11.433161 51.753652,11.433118400000001 51.7532015)
76	Aschersleben	Stadtpark	de:15089:2717	51.752608	11.46429		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.46429 51.752608)
77	Aschersleben	Tereschkowastr. 	de:15089:2719	51.762945	11.470344		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.470344 51.762945)
