	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Münster	08 Stadion	de:05515:43141:0:01	51.958565	7.657949	bus	MATCHED	n654069939	2.7	1.0	08-Stadion	14,T84	Münster Gallenkamp	Gallenkamp	LINESTRING(7.657949 51.958565,7.6579141 51.9585531)
1	Münster	08 Stadion	de:05515:43141:0:02	51.958682	7.657725	bus	MATCHED	n654069938	1.8	1.0	08-Stadion	14,E14,T84	Münster Andreas-Hofer-Straße	Andreas-Hofer-Straße	LINESTRING(7.657725 51.958682,7.657733400000001 51.9586972)
2	Münster	A. v. Droste Hülshoff	de:05515:47365:0:01	51.920635	7.680677		NO_MATCH_AND_SEEMS_UNSERVED								POINT(7.680677 51.920635)
3	Münster	AST Niederort Haustür	de:05515:51022:0:01	51.905308	7.529418	bus	NO_MATCH					T15	Münster Alte Viehstraße		POINT(7.529418 51.905308)
4	Münster	AST Niederort Haustür	de:05515:51022:0:02	51.905347	7.529535	bus	NO_MATCH					T15	Münster Alba. Sendener Stiege		POINT(7.529535 51.905347)
5	Münster	Abzw. Mariendorf	de:05515:42488:0:01	51.987037	7.66254	bus	MATCHED	n2614630791	8.8	1.0	Abzweig Mariendorf	19,4,E12	Münster Rudolf-Diesel-Straße	Rudolf-Diesel-Straße	LINESTRING(7.66254 51.987037,7.6626628000000006 51.9870146)
6	Münster	Abzw. Mariendorf	de:05515:42488:0:02	51.987043	7.662432	bus	MATCHED	n2614630796	1.8	1.0	Abzweig Mariendorf	19,4,E12	Münster Hacklenburg / Münster Jägerhäuschen	Jägerhäuschen / Hacklenburg	LINESTRING(7.662432 51.987043,7.662429700000001 51.9870591)
7	Münster	Abzw. Wilkinghege	de:05515:45361:1:A	51.98452	7.588896	bus	MATCHED	n841325094	5.5	1.0	Abzweig Wilkinghege	9	Münster Abzw. Wilkinghege / Münster Wilkinghege	Abzweig Wilkinghege	LINESTRING(7.588896 51.98452,7.588827200000001 51.9845448)
8	Münster	Abzw. Wilkinghege	de:05515:45361:2:B	51.984526	7.588994		MATCHED	n841325002	2.0	1.0	Abzweig Wilkinghege			Wilkinghege	LINESTRING(7.588994 51.984526,7.5890081 51.9845107)
9	Münster	Abzw. Wilkinghege	de:05515:45361:3:C	51.983751	7.588977	bus	MATCHED	n841324995	7.5	1.0	Abzweig Wilkinghege	177,9,N5,N6,N7,R72,R73	Münster Kortenbrede / Münster Technologiepark	Kortenbrede / Technologiepark	LINESTRING(7.588977 51.983751,7.5889851 51.983684000000004)
10	Münster	Abzw. Wilkinghege	de:05515:45361:4:D	51.984614	7.587854	bus	MATCHED	n841325465	4.1	1.0	Abzweig Wilkinghege	177,N5,N6,N7,R72,R73	Münster Wilkinghege Golfplatz / Altenberge, Park & Ride-Platz / Münster Wilkinghege Golfplatz / Hohenholte, Timmermann	Park & Ride-Platz / Wilkinghege Golfplatz / Timmermann / Haus Uhlenkotten	LINESTRING(7.587854 51.984614,7.587887800000001 51.9846446)
11	Münster	Abzweig Angelmodde	de:05515:47111:0:01	51.932551	7.718011	bus	MATCHED	n444623474	4.5	1.0	Abzweig Angelmodde	F1,N3,R22,R32	Münster Wolbecker Windmühle	Wolbecker Windmühle	LINESTRING(7.718011 51.932551,7.718037000000001 51.932514100000006)
