	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Althen (Leipzig)	Althener Anger	de:14713:12018::01	51.339258	12.519194	bus	MATCHED	n355359074	8.9	0.7	Althener Anger	172,73	Althen (Leipzig), Oertgering	Althen, Oertgering	LINESTRING(12.519194 51.339258,12.5192846 51.339314200000004)
1	Althen (Leipzig)	Althener Anger	de:14713:12018::02	51.339347	12.519525	bus	MATCHED	n355359073	3.3	0.83	Althener Anger	73	Althen (Leipzig), Freundschaftsring	Freundschaftsring	LINESTRING(12.519525 51.339347,12.5195091 51.339319100000004)
2	Althen (Leipzig)	Freundschaftsring	de:14713:12020::01	51.339773	12.522759	bus	MATCHED	n355359076	10.0	0.68	Freundschaftsring	172,73	Althen (Leipzig), Althener Anger	Althener Anger	LINESTRING(12.522759 51.339773,12.522860300000001 51.3397092)
3	Althen (Leipzig)	Freundschaftsring	de:14713:12020::02	51.339746	12.522715	bus	MATCHED	n355359075	4.5	0.8	Freundschaftsring	73	Hirschfeld (Leipzig)	Hirschfeld	LINESTRING(12.522715 51.339746,12.5226506 51.3397427)
4	Althen (Leipzig)	Oertgering	de:14713:12017::01	51.344992	12.519431	bus	MATCHED	n446284601	7.3	0.73	Althen, Oertgering	172,73	Panitzsch, Abzweig Dreiecksiedlung	Panitzsch, Abzweig Dreiecksiedlung	LINESTRING(12.519431 51.344992,12.519499300000001 51.344942700000004)
5	Althen (Leipzig)	Oertgering	de:14713:12017::02	51.346394	12.519361	bus	MATCHED	n355359070	6.6	0.75	Althen, Oertgering	73	Althen (Leipzig), Althener Anger	Althener Anger	LINESTRING(12.519361 51.346394,12.51931 51.3464437)
6	Baalsdorf (Leipzig)	Baalsdorfer Str. 	de:14713:11350::01	51.323431	12.480985	bus	MATCHED	n2677019189	1.1	0.82	Baalsdorfer Straße	73	Leipzig, Engelsdorf, Gymnasium / Baalsdorf (Leipzig), Brandiser Str.	Brandiser Straße	LINESTRING(12.480985 51.323431,12.4809838 51.3234408)
7	Baalsdorf (Leipzig)	Baalsdorfer Str. 	de:14713:11350::02	51.324399	12.480579	bus	MATCHED	n13030083276	4.0	0.6	Baalsdorfer Straße	172,N7	Leipzig, Engelsdorf, Gymnasium / Baalsdorf (Leipzig), Brandiser Str. / Leipzig, Holzhausen, Hauptstr.	Brandiser Straße	LINESTRING(12.480579 51.324399,12.480522 51.3243954)
8	Baalsdorf (Leipzig)	Baalsdorfer Str. 	de:14713:11350::03	51.323358	12.4813	bus	MATCHED	n1567647919	2.4	0.77	Baalsdorfer Straße	73	Baalsdorf (Leipzig), Kirchweg	Baalsdorf, Kirchweg	LINESTRING(12.4813 51.323358,12.4812784 51.3233407)
9	Baalsdorf (Leipzig)	Brandiser Str. 	de:14713:11353::01	51.323761	12.474906	bus	MATCHED	n1281534685	1.1	0.81	Brandiser Straße	172,73,N7	Leipzig, Lintacherstr.	Lintacherstraße	LINESTRING(12.474906 51.323761,12.474916100000002 51.3237682)
