	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Adelshofen	Adelshofen	de:09179:6412:0:1	48.184254	11.116625	bus	MATCHED	n5309392838	6.1	1.0	Adelshofen	8200,822,823,829	Adelshofen, Sportplatz / Pfaffenhofen (FFB) / Pfaffenhofen (FFB)	Adelshofen, Sportplatz / Pfaffenhofen	LINESTRING(11.116625 48.184254,11.1165543 48.1842826)
1	Adelshofen	Adelshofen	de:09179:6412:0:2	48.183373	11.116795	bus	MATCHED	n656182264	10.7	1.0	Adelshofen	822,823,829	Grunertshofen, Ort / Nassenhausen / Grunertshofen, Ort	Nassenhausen / Grunertshofen, Ort	LINESTRING(11.116795 48.183373,11.1168113 48.183469)
2	Adelshofen	Luttenwang	de:09179:6416:0:1	48.198225	11.091732	bus	MATCHED	n469430137	1.1	1.0	Luttenwang	8200,823,829,8800	Hattenhofen, Ort / Nassenhausen / Grunertshofen, Ort / Jesenwang, Römerstraße	Grunertshofen, Ort	LINESTRING(11.091732 48.198225,11.091729 48.1982154)
3	Adelshofen	Luttenwang	de:09179:6416:0:2	48.198141	11.091759	bus	MATCHED	n469430139	1.4	1.0	Luttenwang	822,823,829	Nassenhausen / Pfaffenhofen (FFB) / Nassenhausen	Pfaffenhofen / Nassenhausen	LINESTRING(11.091759 48.198141,11.091758200000001 48.1981534)
4	Adelshofen	Nassenhausen	de:09179:6414:0:1	48.197524	11.114981	bus	MATCHED	n2840677586	2.6	1.0	Nassenhausen	8200,822,823,829,8800	Hattenhofen, Loitershofen / Pfaffenhofen (FFB) / Adelshofen / Luttenwang	Espenstraße / Adelshofen / Loitershofen / Luttenwang	LINESTRING(11.114981 48.197524,11.1149649 48.197503600000005)
5	Adelshofen	Nassenhausen	de:09179:6414:0:2	48.197399	11.115053	bus	MATCHED	n2840677583	1.8	1.0	Nassenhausen	822,823,829	Hattenhofen, Loitershofen / Mammendorf, Espenstraße / Luttenwang	Luttenwang / Espenstraße / Loitershofen	LINESTRING(11.115053 48.197399,11.1150734 48.197390600000006)
6	Adelshofen	Sportplatz	de:09179:6229:0:1	48.179684	11.114064	bus	MATCHED	n2841634140	0.7	1.0	Adelshofen, Sportplatz	8200,829	Adelshofen / Jesenwang, Flugplatz / Jesenwang, Schule	Jesenwang, Schule	LINESTRING(11.114064 48.179684,11.1140542 48.1796846)
7	Aich	Dorfstraße	de:09179:6404:0:1	48.179923	11.185337	bus	MATCHED	n454967478	0.9	1.0	Aich, Dorfstraße	8800	Aich, Schlossbergstraße		LINESTRING(11.185337 48.179923,11.185340400000001 48.179930500000005)
8	Aich	Dorfstraße	de:09179:6404:0:2	48.179737	11.185894	bus	MATCHED	n454967479	0.6	1.0	Aich, Dorfstraße	823,8800	Aich, Pucher Weg	Pucher Weg	LINESTRING(11.185894 48.179737,11.1858959 48.1797315)
9	Aich	Pucher Weg	de:09179:6403:0:1	48.178971	11.193107	bus	MATCHED	n455034313	2.7	1.0	Pucher Weg	823,825,8800	Aich, Weilerweg / FFB, Bajuwarenstraße / FFB, Viscardi-Gymnasium / Aich, Dorfstraße / FFB, Hubertusstraße	Bajuwarenstraße / Viscardi-Gymnasium / Hubertusstraße	LINESTRING(11.193107 48.178971,11.1930972 48.1789476)
10	Aich	Schlossbergstraße	de:09179:6317:0:1	48.178426	11.186963	bus	MATCHED	n5815643048	0.8	1.0	Aich, Schloßbergstraße	823,825,8800	Fürstenfeldbr., Abzw.Aich / Jesenwang, Altersheim / Aich, Pucher Weg / Landsberied, Brucker Straße / Aich, Dorfstraße	Jesenwang, Altersheim / Landsberied, Brucker Straße	LINESTRING(11.186963 48.178426,11.1869715 48.1784212)
11	Aich	Schlossbergstraße	de:09179:6317:0:2	48.178887	11.187071	bus	MATCHED	n7294931450	1.1	1.0	Aich, Schloßbergstraße	825	Aich, Pucher Weg	Pucher Weg	LINESTRING(11.187071 48.178887,11.1870814 48.1788796)
12	Aich	Weilerweg	de:09179:6218:0:1	48.178348	11.192694	bus	MATCHED	n5825137708	0.8	1.0	Weilerweg	823,825,8800	Aich, Schlossbergstraße / Puch, Fürstenfelder Weg / Aich, Pucher Weg	Aich, Schloßbergstraße	LINESTRING(11.192694 48.178348,11.192698700000001 48.1783415)
13	Albertshofen	Kreisstraße	de:09179:6429:0:1	48.168194	11.082605	bus	MATCHED	n11166418385	0.1	1.0	Albertshofen, Kreisstraße	8200,826,829	Langwied (FFB), Kreisstraße / Römertshofen / Grafrath / Moorenweis, Römerstraße	Moorenweis, Römerstraße	LINESTRING(11.082605 48.168194,11.082603500000001 48.1681941)
14	Albertshofen	Kreisstraße	de:09179:6429:0:2	48.168164	11.082713	bus	MATCHED	n7476122663	9.0	1.0	Albertshofen, Kreisstraße	8200,823,829	Römertshofen / Langwied (FFB), Ort / Langwied (FFB), Kreisstraße / Römertshofen	Römertshofen / Langwied, Ort / Langwied, Kreisstraße	LINESTRING(11.082713 48.168164,11.0827934 48.1681034)
15	Alling	Biburg	de:09179:6388:0:1	48.153045	11.257804	bus	MATCHED	n297576076	2.6	1.0	Biburg	8400,852	Germannsberg / Alling, Holzhausen / Pfaffing (FFB)	Biburg / Germannsberg / Holzhausen	LINESTRING(11.257804 48.153045,11.2577811 48.1530277)
16	Alling	Biburg	de:09179:6388:0:2	48.153057	11.258298	bus	MATCHED	n297576077	5.9	1.0	Biburg	8400,8500,852	Pfaffing (FFB) / Alling (Oberbay), Wagelsried	Pfaffing / Alling, Gagers	LINESTRING(11.258298 48.153057,11.258245700000002 48.153017000000006)
17	Alling	Biburg	de:09179:6388:0:3	48.153165	11.259304		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.259304 48.153165)
18	Alling	Biburg	de:09179:6388:0:4	48.153099	11.259277		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.259277 48.153099)
19	Alling	Biburg	de:09179:6388:0:95	48.153195	11.258774		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.258774 48.153195)
20	Alling	Gagers	de:09179:6603:0:1	48.150774	11.271009	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					8400,8500	Pfaffing (FFB) / Alling, Neuried / Alling, Sportplatz		POINT(11.271009 48.150774)
21	Alling	Gagers	de:09179:6603:0:95	48.150792	11.270812		MATCHED	n9203639191	15.2	1.0	Alling, Gagers			Neuried	LINESTRING(11.270812 48.150792,11.2710111 48.150762500000006)
22	Alling	Germannsberg	de:09179:6386:0:1	48.140003	11.262619	bus	MATCHED	n470464328	0.4	1.0	Germannsberg	8400,8500,852	Alling, Hoflacher Straße / Alling, Holzhausen / Alling, Holzkirchen / Alling, Weidenlohstraße / Alling, Naßlhof	Holzhausen / Weidenlohstraße / Hoflacher Straße	LINESTRING(11.262619 48.140003,11.2626158 48.1400054)
23	Alling	Germannsberg	de:09179:6386:0:2	48.139955	11.26279	bus	MATCHED	n470464329	1.3	1.0	Germannsberg	852	Biburg	Germannsberg / Biburg	LINESTRING(11.26279 48.139955,11.2628068 48.139957200000005)
24	Alling	Germannsberg	de:09179:6386:0:95	48.140309	11.262484		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.262484 48.140309)
25	Alling	Gewerbegebiet	de:09179:6389	48.131616	11.296485		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.296485 48.131616)
26	Alling	Griesstraße	de:09179:6384:0:1	48.140776	11.300061	bus	NO_MATCH					8400	Alling, Hoflacher Straße		POINT(11.300061 48.140776)
27	Alling	Griesstraße	de:09179:6384:0:2	48.140728	11.299908		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.299908 48.140728)
28	Alling	Hoflach	de:09179:6378:0:1	48.151343	11.30157	bus	MATCHED	n3752107905	2.5	1.0	Hoflach	8500,852	Alling, Hoflacher Straße	Hoflach	LINESTRING(11.30157 48.151343,11.3015436 48.151328400000004)
29	Alling	Hoflach	de:09179:6378:0:2	48.151295	11.301354	bus	MATCHED	n3752107904	2.6	1.0	Hoflach	8400,852	Fürstenfeldbruck / Alling, Sportplatz / Alling, Hoflacher Straße	Hoflacher Straße / Alling Sportplatz / Eichenau (S) Nord	LINESTRING(11.301354 48.151295,11.3013253 48.151308400000005)
30	Alling	Hoflacher Straße	de:09179:6380:0:1	48.143911	11.301255	bus	MATCHED	n451762238	4.3	1.0	Hoflacher Straße	8400,852,X900	Hoflach / Fürstenfeldbruck / Hoflach	Hoflach / Fürstenfeldbruck Bahnhof	LINESTRING(11.301255 48.143911,11.3012774 48.1439468)
31	Alling	Hoflacher Straße	de:09179:6380:0:2	48.143659	11.30113	bus	MATCHED	n4942374452	6.7	1.0	Hoflacher Straße	8400,8500,852,X900	Alling, Weidenlohstraße / Alling, Parsbergstraße / Alling, Parsbergstraße	Hoflacher Straße / Weidenlohstraße	LINESTRING(11.30113 48.143659,11.301170200000001 48.1436051)
32	Alling	Holzhausen	de:09179:6387:0:1	48.138834	11.234403	bus	MATCHED	n4942430132	0.0	1.0	Holzhausen	852	Germannsberg / Alling, Neuried	Neuried / Germannsberg / Puchheim Ort, Kriegerdenkmal	LINESTRING(11.234403 48.138834,11.234403 48.138834)
33	Alling	Holzhausen	de:09179:6387:0:2	48.138822	11.234888	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					8400,8500	Alling, Holzkirchen / Hoflach / Alling, Neuried		POINT(11.234888 48.138822)
34	Alling	Holzhausen	de:09179:6387:0:95	48.138822	11.234627		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.234627 48.138822)
35	Alling	Holzkirchen	de:09179:6381:0:1	48.136244	11.310023	bus	MATCHED	n470472434	0.3	1.0	Holzkirchen	8500,852	Alling, Naßlhof	Holzkirchen / Naßlhof	LINESTRING(11.310023 48.136244,11.3100207 48.1362461)
36	Alling	Holzkirchen	de:09179:6381:0:2	48.136376	11.309987	bus	MATCHED	n451709513	1.9	1.0	Holzkirchen	8400,852	Germannsberg / Alling, Sportplatz / Alling, Holzhausen	Alling Sportplatz / Weidenlohstraße	LINESTRING(11.309987 48.136376,11.3100023 48.1363896)
37	Alling	Holzkirchen	de:09179:6381:0:95	48.13604	11.310266		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.310266 48.13604)
38	Alling	Landkreisgrenze 846	de:09179:5752	48.128156	11.292398		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.292398 48.128156)
39	Alling	Naßlhof	de:09179:6383:0:1	48.133079	11.313607	bus	MATCHED	n470475217	1.0	1.0	Naßlhof	8400,852	Alling, Holzkirchen / Germannsberg	Holzkirchen	LINESTRING(11.313607 48.133079,11.3136069 48.133087700000004)
40	Alling	Naßlhof	de:09179:6383:0:2	48.133073	11.313419	bus	MATCHED	n470475215	4.2	1.0	Naßlhof	8400,8500,852	Schöngeising, Jexhof / Schöngeising / Nebel / Eichenau (S) Nord	Nebel	LINESTRING(11.313419 48.133073,11.3134665 48.1330522)
41	Alling	Naßlhof	de:09179:6383:0:95	48.133085	11.313437		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.313437 48.133085)
42	Alling	Neuried	de:09179:6369	48.143492	11.244428		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.244428 48.143492)
43	Alling	Neuried	de:09179:6397:0:1	48.143917	11.244392	bus	MATCHED	n4942427923	0.7	1.0	Neuried	8400,8500,852	Alling, Holzhausen / Biburg / Alling (Oberbay), Wagelsried / Germannsberg	Germannsberg / Biburg	LINESTRING(11.244392 48.143917,11.2443892 48.143911200000005)
44	Alling	Neuried	de:09179:6397:0:95	48.143779	11.244302		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.244302 48.143779)
45	Alling	Parsbergstraße	de:09179:6385:0:1	48.141843	11.302738	bus	MATCHED_THOUGH_REVERSED_DIR	n470467217	4.0	1.0	Parsbergstraße	8400	Alling, Weidenlohstraße	Hoflacher Straße / Parsbergstraße	LINESTRING(11.302738 48.141843,11.3027475 48.1418076)
46	Alling	Parsbergstraße	de:09179:6385:0:2	48.141753	11.302962	bus	MATCHED	n11162630560	4.6	1.0	Parsbergstraße	8400,8500,852	Alling, Griesstraße / Alling, Hoflacher Straße / Alling, Weidenlohstraße	Hoflacher Straße	LINESTRING(11.302962 48.141753,11.3030231 48.1417492)
47	Alling	Parsbergstraße	de:09179:6385:0:95	48.141699	11.302926		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.302926 48.141699)
