	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Albersdorf	(b. Stadtroda)	de:16074:174140::17414000	50.903117	11.773715	bus	MATCHED	n846224953	16.7	0.43	Albersdorf	472,473	Waldeck, Ort		LINESTRING(11.773715 50.903117,11.773717900000001 50.902967100000005)
1	Albersdorf	(b. Stadtroda)	de:16074:174140::17414001	50.902909	11.773746	bus	MATCHED	n1084021023	7.8	0.59	Albersdorf	472,473	Ascherhütte		LINESTRING(11.773746 50.902909,11.773831300000001 50.9029539)
2	Albersdorf	Ascherhütte	de:16074:174141	50.89526	11.778121		MATCHED_AMBIGUOUSLY	n1082131656	16.1	0.37	Ascherhütte				LINESTRING(11.778121 50.89526,11.7779444 50.8951676)
3	Albersdorf	Ascherhütte	de:16074:174141	50.89526	11.778121		MATCHED_AMBIGUOUSLY	n1082131662	49.1	0.17	Ascherhütte				LINESTRING(11.778121 50.89526,11.777742100000001 50.895630800000006)
4	Albersdorf	Ascherhütte	de:16074:174141	50.89526	11.778121		MATCHED_AMBIGUOUSLY	n1082131636	15.6	0.38	Ascherhütte				LINESTRING(11.778121 50.89526,11.778325200000001 50.8953136)
5	Albersdorf	Ascherhütte	de:16074:174141	50.89526	11.778121		MATCHED_AMBIGUOUSLY	n1082131654	39.1	0.2	Ascherhütte				LINESTRING(11.778121 50.89526,11.7778983 50.8955818)
6	Altenberga	Altenberga	de:16074:174142	50.83149	11.542242		MATCHED	n12721843797	6.1	0.6	Altenberga			Rottenbach / Greuda	LINESTRING(11.542242 50.83149,11.542162300000001 50.831511500000005)
7	Altenberga	Altendorf (b. Kahla)	de:16074:174340::17434000	50.837603	11.576272	bus	MATCHED	n8450101936	5.5	0.78	Altendorf	480,492,494	Altendorf (b. Kahla), Gasthaus / Altenberga	Altendorf Gasthaus	LINESTRING(11.576272 50.837603,11.576258500000002 50.8376518)
8	Altenberga	Altendorf (b. Kahla)	de:16074:174340::17434001	50.837621	11.576288	bus	MATCHED	n8450101937	12.7	0.65	Altendorf	480,492	Schöps, Altendorfer Straße	Schöps, Altendorfer Straße	LINESTRING(11.576288 50.837621,11.576133200000001 50.837563100000004)
9	Altenberga	Greuda	de:16074:174420	50.824074	11.557222		MATCHED	n12721843774	5.7	0.62	Greuda			Kahla, Bahnhof / Altenberga / Großpürschütz / Kahla, Greudaer Weg	LINESTRING(11.557222 50.824074,11.5571599 50.824106900000004)
10	Altenberga	Rottenbach (Saale-Holzland-Kreis)	de:16074:174455	50.83298	11.548911		MATCHED_AMBIGUOUSLY	n12721879316	5.8	0.61	Rottenbach			Altendorf Gasthaus	LINESTRING(11.548911 50.83298,11.5489268 50.8329286)
11	Altenberga	Rottenbach (Saale-Holzland-Kreis)	de:16074:174455	50.83298	11.548911		MATCHED_AMBIGUOUSLY	n12721879317	2.2	0.78	Rottenbach			Altenberga	LINESTRING(11.548911 50.83298,11.5488879 50.832993800000004)
12	Altenberga	Schirnewitz	de:16074:174143	50.844563	11.554305		MATCHED_AMBIGUOUSLY	n12721879323	24.1	0.29	Schirnewitz			Rottenbach / Altendorf Gasthaus / Dürrengleina	LINESTRING(11.554305 50.844563,11.554106200000001 50.844739600000004)
13	Altenberga	Schirnewitz	de:16074:174143	50.844563	11.554305		MATCHED_AMBIGUOUSLY	n12721879322	5.2	0.64	Schirnewitz			Altendorf Gasthaus	LINESTRING(11.554305 50.844563,11.554255000000001 50.844528800000006)
14	Altendorf (b. Kahla)	Gasthaus	de:16074:174456::17445600	50.837059	11.573615	bus	MATCHED	n8450101938	14.0	0.63	Altendorf Gasthaus	480,492,494,495	Altendorf (b. Kahla) / Rottenbach (Saale-Holzland-Kreis) / Altenberga	Rottenbach / Altendorf	LINESTRING(11.573615 50.837059,11.573423100000001 50.8370266)
15	Altendorf (b. Kahla)	Gasthaus	de:16074:174456::17445601	50.837299	11.573756	bus	MATCHED	n12721879319	39.5	0.44	Altendorf Gasthaus	480,492,494,495	Schirnewitz / Schirnewitz	Schirnewitz	LINESTRING(11.573756 50.837299,11.573292 50.8370991)
16	Ascherhütte	Abzweig	de:16074:174468	50.895073	11.776988		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.776988 50.895073)
17	Aubitz	Ersatzhaltestelle	de:16074:174482::17448200	50.976963	11.837372		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.837372 50.976963)
18	Aubitz	Ersatzhaltestelle	de:16074:174482::17448201	50.977032	11.837504		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.837504 50.977032)
19	Bad Klosterlausnitz	Birkenlinie	de:16074:174145	50.91074	11.854365		MATCHED_AMBIGUOUSLY	n1084021363	43.8	0.19	Bad Klosterlausnitz, Birkenlinie				LINESTRING(11.854365 50.91074,11.8549518 50.9106073)
20	Bad Klosterlausnitz	Birkenlinie	de:16074:174145	50.91074	11.854365		MATCHED_AMBIGUOUSLY	n1084021124	59.8	0.15	Bad Klosterlausnitz, Birkenlinie			Bad Klosterlausitz, Köstritzer Straße	LINESTRING(11.854365 50.91074,11.8551251 50.910499800000004)
21	Bad Klosterlausnitz	Eisenberger Straße	de:16074:174144	50.9223	11.870592		MATCHED_AMBIGUOUSLY	n489952610	6.4	0.58	Bad Klosterlausitz, Eisenberger Straße			Bad Klosterlausitz, Köstritzer Straße	LINESTRING(11.870592 50.9223,11.870515800000002 50.9223311)
22	Bad Klosterlausnitz	Eisenberger Straße	de:16074:174144	50.9223	11.870592		MATCHED_AMBIGUOUSLY	n664667228	26.0	0.27	Bad Klosterlausitz, Eisenberger Straße			Hainspitz, Abzweig	LINESTRING(11.870592 50.9223,11.870417600000001 50.922093600000004)
23	Bad Klosterlausnitz	Jugendwaldheim	de:16074:174105	50.900166	11.895384		MATCHED	n1084020903	5.8	0.56	Bad Klosterlausitz, Jugendwaldheim WS			Tautenhain, Kanone	LINESTRING(11.895384 50.900166,11.895449500000002 50.900198200000005)
24	Bad Klosterlausnitz	Kurpark	de:16074:174147::17414700	50.9166	11.862368	bus	MATCHED	n1084021338	6.6	0.73	Bad Klosterlausitz, Kurpark	460,471,472,473	Bobeck / Ascherhütte, Abzweig / Hermsdorf, Grünstädter Platz	Hermsdorf, Grünstädter Platz	LINESTRING(11.862368 50.9166,11.8622905 50.9165666)
25	Bad Klosterlausnitz	Kurpark	de:16074:174147::17414701	50.91653	11.862279	bus	MATCHED	n1084021222	3.6	0.81	Bad Klosterlausitz, Kurpark	460,471,472,473	Bad Klosterlausnitz, Schule / Bad Klosterlausnitz, Köstritzer Straße	Bad Klosterlausitz, Köstritzer Straße	LINESTRING(11.862279 50.91653,11.862293600000001 50.9164989)
