	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Almke	Elmstraße	de:03103:2186:1:1	52.345681	10.852888		MATCHED	n663402949	3.1	0.5	Almke, Volkmarsdorfer Straße			Hehlingen, Almker Straße	LINESTRING(10.852888 52.345681,10.852925200000001 52.3456653)
1	Almke	Elmstraße	de:03103:2186:2:2	52.343118	10.852089		NO_MATCH_AND_SEEMS_UNSERVED								POINT(10.852089 52.343118)
2	Ehmen	Kastanienallee	de:03103:8676:0:1	52.398842	10.694138	bus	MATCHED	n313348378	5.9	0.76	Kastanienallee	204,224	Wolfsburg, Brunsroder Straße	Brunsroder Straße	LINESTRING(10.694138 52.398842,10.6941527 52.398790000000005)
3	Ehmen	Kastanienallee	de:03103:8676:0:2	52.399412	10.693087	bus	MATCHED	n1921572188	3.0	0.84	Kastanienallee	204,212,224,267	Wolfsburg, Dammstraße / Wolfsburg, Kreuzkamp / Wolfsburg, Ehmen Friedhof	Dammstraße / Ehmen, Kreuzkamp	LINESTRING(10.693087 52.399412,10.693130700000001 52.399408900000005)
4	Heiligendorf	Hopfenkamp	de:03103:2198:0:1	52.352634	10.770055	bus	MATCHED	n4254273827	9.6	0.55	Hopfenkamp				LINESTRING(10.770055 52.352634,10.7699204 52.352660900000004)
5	Kästorf (WOB)	Leitschweg	de:03103:2125:0:1	52.44642	10.777322	bus	MATCHED_THOUGH_OSM_NO_NAME	n529803365	7.2	0.21					LINESTRING(10.777322 52.44642,10.777322 52.446485)
6	Kästorf (WOB)	Leitschweg	de:03103:2125:0:2	52.446431	10.77734	bus	MATCHED_THOUGH_OSM_NO_NAME	n529803359	6.6	0.21					LINESTRING(10.77734 52.446431,10.7773681 52.446488)
7	Sandkamp	An den Boldwiesen	de:03103:2073:0:1	52.427669	10.752178	bus	MATCHED_THOUGH_NAMES_DIFFER	n915662952	10.9	0.11	Schulbus				LINESTRING(10.752178 52.427669,10.752299200000001 52.4276044)
8	Sandkamp	Eisvogelweg	de:03103:2072:0:1	52.429241	10.749402	bus	NO_MATCH_AND_SEEMS_UNSERVED								POINT(10.749402 52.429241)
9	Steimker Berg	Unter den Eichen	de:03103:2012:1:2	52.416159	10.803068		NO_MATCH_AND_SEEMS_UNSERVED								POINT(10.803068 52.416159)
10	Sülfeld	Am Steinkamp	de:03103:8738:0:1	52.415381	10.683691		MATCHED	n471318220	1.1	0.86	Am Steinkamp				LINESTRING(10.683691 52.415381,10.6837063 52.41537700000001)
11	Sülfeld	Am Steinkamp	de:03103:8738:0:A	52.415589	10.683807		NO_MATCH_AND_SEEMS_UNSERVED								POINT(10.683807 52.415589)
12	Sülfeld	Am Steinkamp	de:03103:8738:0:B	52.415595	10.683816		NO_MATCH_AND_SEEMS_UNSERVED								POINT(10.683816 52.415595)
13	Wolfsburg	A. -Lindgren-Schule	de:03103:2301:0:A	52.397061	10.739638		MATCHED	n260070861	6.8	0.44	Astrid-Lindgren-Schule				LINESTRING(10.739638 52.397061,10.7395464 52.397085700000005)
14	Wolfsburg	A. -Lindgren-Schule	de:03103:2301:0:B	52.397061	10.739638	bus	MATCHED	n1729296326	8.5	0.47	Astrid-Lindgren-Schule	203	Wolfsburg, Eisenacher Straße / Wolfsburg, Frankfurter Str. / Wolfsburg, K.-Schumacher-Ring		LINESTRING(10.739638 52.397061,10.7395431 52.397110000000005)
15	Wolfsburg	AUTOSTADT	de:03103:2065:1:1	52.4333	10.799214	bus	MATCHED_THOUGH_NAMES_DIFFER	n1620952731	2.3	0.4	Autostadt	300	Wolfsburg, VFL-Stadion / Wolfsburg, Stadtwerke	Stadtwerke	LINESTRING(10.799214 52.4333,10.799210700000001 52.433279000000006)
16	Wolfsburg	AUTOSTADT	de:03103:2065:2:2	52.433048	10.799564	bus	MATCHED_THOUGH_NAMES_DIFFER	n1620952727	5.4	0.36	Autostadt	300	Wolfsburg, Kästorf Ost / Wolfsburg, Schloss / Wolfsburg, Kästorf Ost	Schloss / Kästorf Ost	LINESTRING(10.799564 52.433048,10.7994853 52.433052200000006)
17	Wolfsburg	Alexanderberg	de:03103:2163:0:1	52.408987	10.863668	bus	MATCHED	n6786289770	30.7	0.4	Neuhaus, Alexanderberg	203,204,216	Wolfsburg, Raumeholz	Neuhaus, Raumeholz	LINESTRING(10.863668 52.408987,10.863414500000001 52.409215800000005)
18	Wolfsburg	Allerpark	de:03103:2128:0:1	52.438765	10.807829	bus	MATCHED	n1624995256	12.1	0.65	Allerpark	300	Wolfsburg, Schloss	Schloss	LINESTRING(10.807829 52.438765,10.8077895 52.4388707)
19	Wolfsburg	Allerpark	de:03103:2128:0:2	52.438694	10.808116	bus	MATCHED	n275531846	15.4	0.6	Allerpark	300	Wolfsburg, Alt Wolfsburg / Wolfsburg, Allerwiesen	Allerwiesen / Alt Wolfsburg	LINESTRING(10.808116 52.438694,10.808259300000001 52.438586400000005)
20	Wolfsburg	Allerstraße	de:03103:2109:0:1	52.443956	10.806059	bus	MATCHED	n442842962	3.1	0.84	Allerstraße	201,202,216,222,264	Wolfsburg, Krähenhoop / Wolfsburg, Alt Wolfsburg / Wolfsburg, Wipperstraße	Alt Wolfsburg / Krähenhoop	LINESTRING(10.806059 52.443956,10.806029 52.443935200000006)
21	Wolfsburg	Allerstraße	de:03103:2109:0:2	52.444093	10.806463	bus	MATCHED	n1763960510	1.9	0.88	Allerstraße	201,202,203,216,222,264	Wolfsburg, Hansaplatz	Hansaplatz	LINESTRING(10.806463 52.444093,10.806457 52.4440759)
22	Wolfsburg	Allerwiesen	de:03103:2120:0:1	52.440392	10.813183	bus	MATCHED	n3284709562	1.6	0.89	Allerwiesen	300	Wolfsburg, Allerpark	Allerpark	LINESTRING(10.813183 52.440392,10.8131631 52.440400200000006)
23	Wolfsburg	Allerwiesen	de:03103:2120:0:2	52.440195	10.814539	bus	MATCHED	n3284709561	6.5	0.75	Allerwiesen	300	Wolfsburg, Ernst-August-Straße / Wolfsburg, Wippermühle	Wendschott Wippermühle / Ernst-August-Straße	LINESTRING(10.814539 52.440195,10.8144469 52.440179300000004)
24	Wolfsburg	Almke	de:03103:5989:0:1	52.34303	10.854658	bus	MATCHED	w385975237	3.4	0.74	Almke	216,218	Wolfsburg, Mühlenberg / Wolfsburg, Almker Straße		LINESTRING(10.854658 52.34303,10.854664980707966 52.34306012501475)
25	Wolfsburg	Almke	de:03103:5989:0:2	52.342987	10.854667		NO_MATCH_AND_SEEMS_UNSERVED								POINT(10.854667 52.342987)
26	Wolfsburg	Almker Straße	de:03103:2194:1:1	52.386003	10.852179	bus	MATCHED	n695660331	2.2	0.74	Hehlingen, Almker Straße	216,218,226,269,360	Wolfsburg, Mühlengasse	Hehlingen, Mühlengasse	LINESTRING(10.852179 52.386003,10.8521681 52.3859848)
27	Wolfsburg	Almker Straße	de:03103:2194:1:2	52.386009	10.852089	bus	MATCHED	n695660309	10.1	0.58	Hehlingen, Almker Straße	216,226,269,360	Wolfsburg, Kapellenstraße / Wolfsburg, Zum Siekberg	Almke, Zum Siekberg	LINESTRING(10.852089 52.386009,10.8520287 52.3859262)
28	Wolfsburg	Alt Wolfsburg	de:03103:2110:0:1	52.44204	10.806975	bus	MATCHED	n1763960439	3.2	0.84	Alt Wolfsburg	201,202,221,222,264,265	Wolfsburg, Badeland / Wolfsburg, Allerpark	Allerpark	LINESTRING(10.806975 52.44204,10.8069758 52.442069000000004)
29	Wolfsburg	Alt Wolfsburg	de:03103:2110:0:2	52.441219	10.80755	bus	MATCHED	n442842873	5.3	0.78	Alt Wolfsburg	201,202,221,222,264,265	Wolfsburg, Allerstraße / Wolfsburg, Krähenhoop / Wolfsburg, Wipperstraße	Allerstraße / Wipperstraße / Krähenhoop	LINESTRING(10.80755 52.441219,10.8075851 52.4411764)
30	Wolfsburg	Alte Handelsstraße	de:03103:6201:0:1	52.478012	10.821241	bus	MATCHED	n6802538232	13.7	0.62	Alte Handelsstraße	201,202,221,264	Wolfsburg, Brackstedt		LINESTRING(10.821241 52.478012,10.821254900000001 52.4778889)
31	Wolfsburg	Alte Handelsstraße	de:03103:6201:0:2	52.478029	10.821142	bus	MATCHED	n6802538231	10.2	0.68	Alte Handelsstraße	201,202,221,264	Wolfsburg, An der Kiesgrube	An der Kiesgrube	LINESTRING(10.821142 52.478029,10.8211185 52.4781197)
32	Wolfsburg	Altes Brauhaus	de:03103:2224:0:1	52.416252	10.715338	bus	MATCHED	n316092626	55.5	0.17	Fallersleben, Altes Brauhaus	171,180,184,203,204,211,227,261,267	Wolfsburg, Friedr.-Mumme-Straße / Wolfsburg, Viehtrift / Wolfsburg, Friedr.-Mumme-Straße / Wolfsburg, Fallersleben Schulzentrum / Wolfsburg, Mozartstraße / Wolfsburg, Kurzer Weg	Friedrich-Mumme-Straße / Fallersleben, Mozartstraße / Schwefelbad / Kurzer Weg	LINESTRING(10.715338 52.416252,10.714586800000001 52.4164473)
33	Wolfsburg	Altes Brauhaus	de:03103:2224:0:2	52.416351	10.715473	bus	MATCHED	n316092628	6.4	0.67	Fallersleben, Altes Brauhaus	171,180,184,203,204,211,227,261,267	Wolfsburg, Viehtrift / Wolfsburg, Schwefelbad / Wolfsburg, Schwefelbad / Wolfsburg, Karl-Heise-Straße / Wolfsburg, Fallersleben Schulzentrum	Karl-Heise-Straße / Fallersleben, Viehtrift	LINESTRING(10.715473 52.416351,10.715380000000001 52.416357500000004)
34	Wolfsburg	Altmarkring	de:03103:2232:0:1	52.398223	10.725579	bus	MATCHED	n293324409	7.3	0.73	Altmarkring	203,204,212	Wolfsburg, Mörse / Wolfsburg, Mörse	Mörse	LINESTRING(10.725579 52.398223,10.725628 52.398164300000005)
35	Wolfsburg	Altmarkring	de:03103:2232:0:2	52.399286	10.725112	bus	MATCHED	n1723070948	1.8	0.89	Altmarkring	203,224,267	Wolfsburg, Fallersleben Süd	Fallersleben Süd	LINESTRING(10.725112 52.399286,10.7251217 52.3993011)
36	Wolfsburg	Altmarkring	de:03103:2232:0:3	52.398234	10.725786	bus	MATCHED	n6795727260	10.8	0.52	Altmarkring	204,212,224	Wolfsburg, Wulfhagen / Wolfsburg, Fallersleben Süd	Wulfhagen	LINESTRING(10.725786 52.398234,10.725718800000001 52.398322)
37	Wolfsburg	Am Drömlingstadion	de:03103:2167:0:1	52.437177	10.844408	bus	MATCHED	n442895666	13.1	0.54	Drömling-Stadion	203,216,223,335,380	Wolfsburg, Ütschenpaul / Wolfsburg, Ütschenpaul / Wolfsburg, Parkpl. Schulzentr. Eichholz	Ütschenpaul	LINESTRING(10.844408 52.437177,10.8445958 52.4371518)
38	Wolfsburg	Am Drömlingstadion	de:03103:2167:0:2	52.437194	10.844588	bus	MATCHED	n442895675	14.3	0.52	Drömling-Stadion	203,216,223,335,380	Wolfsburg, Molkerei / Wolfsburg, Kanalbrücke	Kanalbrücke / Molkerei	LINESTRING(10.844588 52.437194,10.8443892 52.4371529)
39	Wolfsburg	Am Gutshof	de:03103:40059:1:A	52.442412	10.801747		NO_MATCH_AND_SEEMS_UNSERVED								POINT(10.801747 52.442412)
40	Wolfsburg	Am Lerchengarten	de:03103:40060:1:A	52.44521	10.797768		NO_MATCH_AND_SEEMS_UNSERVED								POINT(10.797768 52.44521)
41	Wolfsburg	Am Rehwinkel	de:03103:40093:1:A	52.399144	10.73211		NO_MATCH_AND_SEEMS_UNSERVED								POINT(10.73211 52.399144)
42	Wolfsburg	Am Schäferbusch	de:03103:2016:0:1	52.422421	10.812464	bus	MATCHED	n6786289734	3.2	0.84	Am Schäferbusch	203,204,223,266	Wolfsburg, Amselweg	Amselweg	LINESTRING(10.812464 52.422421,10.812417700000001 52.42242400000001)
43	Wolfsburg	Am Schäferbusch	de:03103:2016:0:2	52.422317	10.811278	bus	MATCHED	n2955917853	131.1	0.26	Am Schäferbusch	203,204,223,266	Wolfsburg, Windberg	Windberg	LINESTRING(10.811278 52.422317,10.8131941 52.422188000000006)
44	Wolfsburg	Am Stemmelteich	de:03103:2018:0:1	52.40492	10.77752	bus	MATCHED	n605498496	5.9	0.76	Am Stemmelteich	202,218,222,262	Wolfsburg, Rabenbergstraße / Wolfsburg, Rabenbergstraße	Rabenbergstraße	LINESTRING(10.77752 52.40492,10.7774365 52.404906700000005)
45	Wolfsburg	Am Stemmelteich	de:03103:2018:0:2	52.404805	10.777331	bus	MATCHED	n605498491	12.3	0.64	Am Stemmelteich	202,218,262	Wolfsburg, Barnstorfer Weg	Barnstorfer Weg	LINESTRING(10.777331 52.404805,10.7771503 52.4048)
46	Wolfsburg	Am Wipperteich	de:03103:40064:1:A	52.476447	10.823181		NO_MATCH_AND_SEEMS_UNSERVED								POINT(10.823181 52.476447)
47	Wolfsburg	Amselweg	de:03103:2017:0:1	52.422471	10.806913	bus	MATCHED	n3437215207	9.8	0.68	Amselweg	203,204,223,266	Wolfsburg, Kiebitzweg	Kiebitzweg	LINESTRING(10.806913 52.422471,10.8070462 52.4224368)
48	Wolfsburg	Amselweg	de:03103:2017:0:2	52.422328	10.80693	bus	MATCHED	n3437218143	4.2	0.81	Amselweg	203,204,223,266	Wolfsburg, Am Schäferbusch	Am Schäferbusch	LINESTRING(10.80693 52.422328,10.8069752 52.4223543)
49	Wolfsburg	Amtsgericht	de:03103:2071:0:1	52.424284	10.79527	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					383	Wolfsburg, C&A		POINT(10.79527 52.424284)
50	Wolfsburg	Amtsgericht	de:03103:2071:0:2	52.424415	10.795243		MATCHED	n1723371012	7.8	0.53	Amtsgericht				LINESTRING(10.795243 52.424415,10.795353400000002 52.4244331)
51	Wolfsburg	An der Kiesgrube	de:03103:2272:1:1	52.47427	10.820854	bus	MATCHED	n4552352793	7.3	0.74	An der Kiesgrube	201,202,221,264	Wolfsburg, Alte Handelsstraße	Alte Handelsstraße	LINESTRING(10.820854 52.47427,10.820807 52.474211200000006)
52	Wolfsburg	An der Kiesgrube	de:03103:2272:1:2	52.474248	10.820531	bus	MATCHED	n4552352794	8.3	0.72	An der Kiesgrube	201,202,221,264	Wolfsburg, Große Riehe / Wolfsburg, Zum Rottenföhr / Wolfsburg, Parkpl. Schulzentr. Eichholz	Wildzähnecke	LINESTRING(10.820531 52.474248,10.820624500000001 52.4742006)
53	Wolfsburg	An der Mühle	de:03103:8619:0:1	52.450494	10.782613	bus	MATCHED	n605528893	1.1	0.91	An der Mühle	202,222	Wolfsburg, Böcklinstraße	Böcklinstraße	LINESTRING(10.782613 52.450494,10.782619700000001 52.4505033)
54	Wolfsburg	An der Mühle	de:03103:8619:0:2	52.450499	10.782523	bus	MATCHED	n605528899	5.0	0.79	An der Mühle	202,222	Wolfsburg, Bürozentrum Nord	Kästorf Bürozentrum Nord	LINESTRING(10.782523 52.450499,10.7824919 52.4504583)
55	Wolfsburg	An der Reuterweide	de:03103:3650:0:1	52.400223	10.703507	bus	MATCHED	n6795727255	7.7	0.72	An der Reuterweide	204,212,224,267	Wolfsburg, Karl-Heise-Straße / Wolfsburg, Brunsroder Straße	Brunsroder Straße	LINESTRING(10.703507 52.400223,10.703497500000001 52.400154)
56	Wolfsburg	An der Reuterweide	de:03103:3650:0:2	52.39996	10.703364	bus	MATCHED	n6795727252	20.2	0.55	An der Reuterweide	204,212,224,267	Wolfsburg, Ludgeristraße	Ludgeristraße	LINESTRING(10.703364 52.39996,10.7033635 52.399778100000006)
57	Wolfsburg	Arbeitsamt	de:03103:2282:0:2	52.426524	10.783008	bus	NO_MATCH_AND_SEEMS_UNSERVED								POINT(10.783008 52.426524)
58	Wolfsburg	AutoMuseum	de:03103:2041:0:1	52.427346	10.808799	bus	MATCHED	n773287098	4.1	0.81	AutoMuseum	212	Wolfsburg, Feuerwehr	Feuerwehr	LINESTRING(10.808799 52.427346,10.808797400000001 52.427382800000004)
59	Wolfsburg	AutoMuseum	de:03103:2041:0:2	52.427149	10.809033	bus	MATCHED	n1779892986	4.7	0.79	AutoMuseum	212	Wolfsburg, Berufsschule II	Berufsschule II	LINESTRING(10.809033 52.427149,10.8090984 52.427135)
60	Wolfsburg	AutoVision	de:03103:8690:0:A	52.424875	10.744255	bus	MATCHED_THOUGH_DISTANT	n6779994235	218.4	0.2	AutoVision	211	Wolfsburg, Hallenbad / Wolfsburg, Kippenweg	Sandkamp, Hallenbad / Sandkamp, Kippenweg	LINESTRING(10.744255 52.424875,10.7410706 52.42462080000001)
61	Wolfsburg	AutoVision	de:03103:8690:0:B	52.424793	10.744327		NO_MATCH_AND_SEEMS_UNSERVED								POINT(10.744327 52.424793)
62	Wolfsburg	Badeland	de:03103:662:0:1	52.436739	10.813102	bus	MATCHED	n1390561921	10.5	0.53	Badeland	213,222	Wolfsburg, Plazabrücke / Wolfsburg, Alt Wolfsburg	Schloss	LINESTRING(10.813102 52.436739,10.813038200000001 52.436653500000006)
63	Wolfsburg	Bahnhofstraße	de:03103:2215:0:1	52.420887	10.717503	bus	MATCHED	n717255801	1.2	0.81	Fallersleben, Bahnhofstraße	203,223	Wolfsburg, Nordring	Fallersleben, Nordring	LINESTRING(10.717503 52.420887,10.7175203 52.420889300000006)
64	Wolfsburg	Bahnhofstraße	de:03103:2215:0:2	52.42075	10.717252	bus	MATCHED	n717255792	1.4	0.8	Fallersleben, Bahnhofstraße	203,223	Wolfsburg, Kurzer Weg / Wolfsburg, Franz-Schubert-Straße / Wolfsburg, Mozartstraße	Fallersleben, Mozartstraße	LINESTRING(10.717252 52.42075,10.7172479 52.420738)
65	Wolfsburg	Barnstorf	de:03103:2187:0:1	52.382275	10.802511	bus	MATCHED	n313690924	3.0	0.84	Barnstorf	215,225,268	Wolfsburg, Landwehrkamp	Heiligendorf, Landwehrkamp	LINESTRING(10.802511 52.382275,10.802494900000001 52.382299700000004)
66	Wolfsburg	Barnstorf	de:03103:2187:0:2	52.382549	10.802852	bus	MATCHED	n3411776787	3.1	0.84	Barnstorf	215,216,225,268	Wolfsburg, Ringstraße	Barnstorf, Ringstraße	LINESTRING(10.802852 52.382549,10.8028964 52.382544800000005)
67	Wolfsburg	Barnstorfer Straße	de:03103:2197:0:1	52.351525	10.778068	bus	MATCHED	n2134083201	7.2	0.62	Heiligendorf, Barnstorfer Straße	215,225,268	Wolfsburg, Landwehrkamp	Heiligendorf, Landwehrkamp	LINESTRING(10.778068 52.351525,10.7781134 52.351583700000006)
68	Wolfsburg	Barnstorfer Straße	de:03103:2197:0:2	52.351717	10.778077	bus	MATCHED	n2134083171	1.5	0.76	Heiligendorf, Barnstorfer Straße	215,225,268	Wolfsburg, Grüner Jäger / Wolfsburg, Heiligendorf	Heiligendorf	LINESTRING(10.778077 52.351717,10.778073800000001 52.351703900000004)
69	Wolfsburg	Barnstorfer Weg	de:03103:2020:0:1	52.406104	10.781454	bus	MATCHED	n605498500	10.8	0.67	Barnstorfer Weg	202,218,222,262	Wolfsburg, Am Stemmelteich	Am Stemmelteich	LINESTRING(10.781454 52.406104,10.781342200000001 52.406035100000004)
70	Wolfsburg	Barnstorfer Weg	de:03103:2020:0:2	52.406	10.781993	bus	MATCHED	n605498504	8.8	0.7	Barnstorfer Weg	202,218,262	Wolfsburg, Burgwall	Rabenberg Burgwall	LINESTRING(10.781993 52.406,10.7820658 52.4060653)
71	Wolfsburg	Bartenslebenring	de:03103:2112:0:1	52.449634	10.801082	bus	MATCHED	n488291987	0.3	0.95	Bartenslebenring	201,202,222,264	Wolfsburg, Hansaplatz	Hansaplatz	LINESTRING(10.801082 52.449634,10.801078500000001 52.449636100000006)
72	Wolfsburg	Bartenslebenring	de:03103:2112:0:2	52.449771	10.801361	bus	MATCHED	n702717848	1.1	0.91	Bartenslebenring	202,222,264	Wolfsburg, Werderstraße	Werderstraße	LINESTRING(10.801361 52.449771,10.801373100000001 52.4497647)
73	Wolfsburg	Bauboulevard	de:03103:8544:0:1	52.369256	10.729235	bus	NO_MATCH_AND_SEEMS_UNSERVED								POINT(10.729235 52.369256)
74	Wolfsburg	Bauboulevard	de:03103:8544:0:2	52.369157	10.7291	bus	MATCHED	n6779994233	4.0	0.81	Bauboulevard	211,218,227	Wolfsburg, Brandgehaege	Hattorf, Brandgehaege	LINESTRING(10.7291 52.369157,10.7290708 52.3691259)
75	Wolfsburg	Beethovenring	de:03103:2021:0:1	52.42447	10.767198	bus	MATCHED	n471029614	3.3	0.84	Beethovenring	212,224,268	Wolfsburg, Wohltbergstraße / Wolfsburg, Wohltbergstraße	Wohltbergstraße	LINESTRING(10.767198 52.42447,10.767244400000001 52.4244774)
76	Wolfsburg	Beethovenring	de:03103:2021:0:2	52.424388	10.767351	bus	MATCHED	n471029615	8.2	0.71	Beethovenring	212,224,268	Wolfsburg, Schubertring / Wolfsburg, VW Tor Sandkamp	Schubertring	LINESTRING(10.767351 52.424388,10.7674711 52.4243972)
77	Wolfsburg	Bergmannskamp	de:03103:2184:0:1	52.456811	10.843752	bus	NO_MATCH					201,203,221	Wolfsburg, Zum Rottenföhr		POINT(10.843752 52.456811)
78	Wolfsburg	Bergmannskamp	de:03103:2184:0:2	52.456696	10.843923	bus	NO_MATCH					201,203,221,265	Wolfsburg, Wendenstraße		POINT(10.843923 52.456696)
79	Wolfsburg	Berufsschule II	de:03103:2022:0:1	52.427083	10.814997	bus	MATCHED	n1745604012	6.3	0.75	Berufsschule II	212,335	Wolfsburg, AutoMuseum / Wolfsburg, VW Tor Ost / Wolfsburg, Stadtwerke	AutoMuseum	LINESTRING(10.814997 52.427083,10.815023 52.427137)
80	Wolfsburg	Berufsschule II	de:03103:2022:0:2	52.426913	10.814988	bus	MATCHED	n416997675	7.3	0.73	Berufsschule II	212,335	Danndorf, Abzw. Neuhaus / Wolfsburg, Borsigstraße	Borsigstraße	LINESTRING(10.814988 52.426913,10.8149776 52.4268477)
81	Wolfsburg	Berufsschulzentrum	de:03103:2304:0:1	52.42521	10.780295	bus	MATCHED	n4335226463	8.9	0.7	Berufsschulzentrum	211,227	Wolfsburg, Seilerstraße	Seilerstraße	LINESTRING(10.780295 52.42521,10.780425000000001 52.4252217)
82	Wolfsburg	Berufsschulzentrum	de:03103:2304:0:2	52.425095	10.780646	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					211,227	Wolfsburg, Imperial		POINT(10.780646 52.425095)
83	Wolfsburg	Berufsschulzentrum	de:03103:2304:0:3	52.425204	10.780026	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					180	Wolfsburg, Seilerstraße		POINT(10.780026 52.425204)
84	Wolfsburg	Berufsschulzentrum	de:03103:2304:0:4	52.425089	10.780655	bus	MATCHED	n6779994228	7.1	0.74	Berufsschulzentrum	180	Wolfsburg, Imperial	Imperial	LINESTRING(10.780655 52.425089,10.7807556 52.425071300000006)
