	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Abentheuer	Dorfplatz	de:07134:35533	49.650109	7.10156	bus	MATCHED	n1522254004	7.9	0.6	Abentheuer, Dorfplatz	835,838,880,880S	Brücken, Hochwaldstraße / Börfink, Lindenweg / Abentheuer, Kindergarten / Abentheuer, Sägewerk	Brücken, Hochwaldstraße	LINESTRING(7.10156 49.650109,7.101631800000001 49.650055300000005)
1	Abentheuer	Kindergarten	de:07134:35968	49.647829	7.10191	bus	MATCHED	n12148419190	35.3	1.0	Kindergarten	835,838,880S	Brücken, Grundschule/Kiga / Abentheuer, Dorfplatz	Dorfplatz	LINESTRING(7.10191 49.647829,7.101750900000001 49.6475293)
2	Abentheuer	Ortsmitte	de:07134:99766	49.650115	7.10164		MATCHED_AMBIGUOUSLY	n9532694658	15.4	1.0	Dorfplatz			Brücken, Hochwaldstraße	LINESTRING(7.10164 49.650115,7.1014784 49.6500241)
3	Abentheuer	Ortsmitte	de:07134:99766	49.650115	7.10164		MATCHED_AMBIGUOUSLY	n9532694669	10.4	1.0	Dorfplatz			Sägewerk	LINESTRING(7.10164 49.650115,7.1016298 49.650208400000004)
4	Abentheuer	Sägewerk	de:07134:35534	49.661723	7.086432	bus	MATCHED_AMBIGUOUSLY	n9918549038	52.0	1.0	Sägewerk	835,838,880,880S	Börfink, Einschiederhof / Abentheuer, Dorfplatz	Dorfplatz	LINESTRING(7.086432 49.661723,7.086498000000001 49.6621887)
5	Abentheuer	Sägewerk	de:07134:35534	49.661723	7.086432	bus	MATCHED_AMBIGUOUSLY	n9918549036	15.6	1.0	Sägewerk	835,838,880,880S	Börfink, Einschiederhof / Abentheuer, Dorfplatz	Einschiederhof	LINESTRING(7.086432 49.661723,7.0864716 49.661585200000005)
6	Achtelsbach	Abzw. Meckenbach	de:07134:35422	49.625937	7.095882	bus	MATCHED	n13076754331	15.1	0.46	Achtelsbach Abzw. Meckenbach	822,838,880S	Achtelsbach, Abzw. Weiherweg / Achtelsbach, Weiher / Brücken, Hochwaldstraße / Brücken, Grundschule/Kiga / Brücken, Auf der Hand / Brücken, Brunnenstraße		LINESTRING(7.095882 49.625937,7.0956767 49.6259603)
7	Achtelsbach	Abzw. Weiherweg	de:07134:35423	49.624162	7.089073	bus	MATCHED_THOUGH_OSM_NO_NAME	n9712035697	63.5	0.07		822,838,880S	Abentheuer, Dorfplatz / Forsthaus, Eisen Nohfelden / Achtelsbach, Abzw. Meckenbach / Meckenbach (Birkenfeld), Ort		LINESTRING(7.089073 49.624162,7.0898737 49.624396600000004)
8	Achtelsbach	Ersatzhst. 	de:07134:99050:0:1	49.626729	7.099574		NO_MATCH_AND_SEEMS_UNSERVED								POINT(7.099574 49.626729)
9	Achtelsbach	Weiher	de:07134:99045	49.625332	7.086423	bus	MATCHED_THOUGH_OSM_NO_NAME	n9712060234	42.0	0.1		822,838	Achtelsbach, Abzw. Weiherweg		LINESTRING(7.086423 49.625332,7.0858477 49.625387800000006)
10	Algenrodt	Algenrodter Straße	de:07134:35235	49.712802	7.28337	bus	MATCHED	n651951813	58.9	0.18	Algenrodter Straße Mo-Fr	813	Algenrodt, Nohweg		LINESTRING(7.28337 49.712802,7.282739500000001 49.7124655)
11	Algenrodt	Auf Geliss	de:07134:35253	49.716229	7.283406	bus	MATCHED_AMBIGUOUSLY	n2232269305	11.5	1.0	Auf Geliss	803,813	Algenrodt, Strutwies	Strutwies	LINESTRING(7.283406 49.716229,7.2832857 49.7162973)
12	Algenrodt	Auf Geliss	de:07134:35253	49.716229	7.283406	bus	MATCHED_AMBIGUOUSLY	n12176121693	92.2	1.0	Schule	803,813	Algenrodt, Strutwies	Auf Geliss	LINESTRING(7.283406 49.716229,7.282755900000001 49.7155149)
13	Algenrodt	Bradley Boulevard	de:07134:35248	49.720794	7.284726		NO_MATCH_AND_SEEMS_UNSERVED								POINT(7.284726 49.720794)
14	Algenrodt	Brahmsstr. 	de:07134:35256	49.717234	7.29414	bus	MATCHED_AMBIGUOUSLY	n12176147501	54.7	1.0	Brahmsstraße	803,813	Algenrodt, Dreschplatz / Idar, Beethovenstr.	Beethovenstraße	LINESTRING(7.29414 49.717234,7.2948588 49.717390300000005)
15	Algenrodt	Brahmsstr. 	de:07134:35256	49.717234	7.29414	bus	MATCHED_AMBIGUOUSLY	n9963279955	52.9	1.0	Brahmsstraße	803,813	Algenrodt, Dreschplatz / Idar, Beethovenstr.	Beethovenstraße / Dreschplatz	LINESTRING(7.29414 49.717234,7.2947744000000005 49.717473500000004)
16	Algenrodt	Dreschplatz	de:07134:35163:0:1	49.716183	7.288822	bus	MATCHED	n7733725032	12.9	0.49	Dreschplatz	830,835,848	Rötsweiler, K 19 / Mackenrodt, Ort / Hammerstein, Abzw. / Rötsweiler, B41	Weihergasse	LINESTRING(7.288822 49.716183,7.288712200000001 49.7160912)
17	Algenrodt	Dreschplatz	de:07134:35163:0:2	49.716705	7.28937	bus	MATCHED	n6446840220	7.0	0.63	Dreschplatz	803,813,830,830S,835,859	Algenrodt, Brahmsstr. / Idar, Mackenrodter Weg / Idar, Mackenrodter Weg / Algenrodt, Straßburgkaserne / Algenrodt, Straßburgkaserne / Hammerstein, Ort / Algenrodt, Mittelweg / Algenrodt, Weihergasse	Mittelweg / Straßburgkaserne / Mackenrodter Weg	LINESTRING(7.28937 49.716705,7.289422200000001 49.7167577)
18	Algenrodt	Dreschplatz	de:07134:35163:0:3	49.716037	7.289272		MATCHED	n6446840221	7.1	0.57	Dreschplatz			K19 / Rötsweiler, B41	LINESTRING(7.289272 49.716037,7.289196100000001 49.7160779)
19	Algenrodt	Edelsteinminen	de:07134:35262	49.726149	7.278537	bus	MATCHED_AMBIGUOUSLY	n12176147504	15.8	1.0	Edelsteinminen	803,813	Algenrodt, Zentralfriedhof / Algenrodt, Straßburgkaserne	Straßburgkaserne	LINESTRING(7.278537 49.726149,7.278552400000001 49.726291100000005)
20	Algenrodt	Edelsteinminen	de:07134:35262	49.726149	7.278537	bus	MATCHED_AMBIGUOUSLY	n12176147502	388.0	1.0	Zentralfriedhof	803,813	Algenrodt, Zentralfriedhof / Algenrodt, Straßburgkaserne	Edelsteinminen	LINESTRING(7.278537 49.726149,7.2831577 49.724359500000006)
21	Algenrodt	Heidenwäldchen	de:07134:35233	49.70342	7.284007		NO_MATCH_AND_SEEMS_UNSERVED								POINT(7.284007 49.70342)
22	Algenrodt	Kelly Straße	de:07134:35231	49.71128	7.287475		NO_MATCH_AND_SEEMS_UNSERVED								POINT(7.287475 49.71128)
23	Algenrodt	Mittelweg	de:07134:35234	49.716897	7.286289	bus	MATCHED	n651952082	17.4	1.0	Mittelweg	803,813	Algenrodt, Auf Geliss / Algenrodt, Schule	Auf Geliss / Schule	LINESTRING(7.286289 49.716897,7.286055200000001 49.7168598)
24	Algenrodt	Nohweg	de:07134:35167	49.713999	7.28752	bus	MATCHED	n5521852573	5.2	1.0	Nohweg	803,813,859	Algenrodt, Turnhalle / Algenrodt, Dreschplatz	Turnhalle	LINESTRING(7.28752 49.713999,7.287448800000001 49.7139943)
25	Algenrodt	Saarstr. /Abzw. Nohw. 	de:07134:35268	49.714359	7.287646	bus	NO_MATCH					803,830	Algenrodt, Dreschplatz / Algenrodt, Mittelweg		POINT(7.287646 49.714359)
26	Algenrodt	Schule	de:07134:35164	49.714446	7.281914	bus	NO_MATCH					803,813	Algenrodt, Auf Geliss		POINT(7.281914 49.714446)
27	Algenrodt	StOschießanlage	de:07134:35263	49.722688	7.28257		NO_MATCH_AND_SEEMS_UNSERVED								POINT(7.28257 49.722688)
28	Algenrodt	Staatsbauamt	de:07134:35161	49.713493	7.292191	bus	MATCHED	n2911175114	14.4	1.0	Staatsbauamt	803,813	Algenrodt, Dreschplatz / Algenrodt, Brahmsstr.	Mittelweg / Dreschplatz / Brahmsstraße	LINESTRING(7.292191 49.713493,7.292389600000001 49.7135041)
29	Algenrodt	Straßburgkaserne	de:07134:35162:0:1	49.718558	7.288921	bus	MATCHED	n7740220657	44.5	0.24	Algenrodt, Straßburgkaserne	803,830	Algenrodt, Dreschplatz / Algenrodt, Mittelweg / Idar, Saarring	Idar, Saarring	LINESTRING(7.288921 49.718558,7.2894863 49.7183968)
