	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Barßel	Am Krumme Kamp	de:03453:7386::1	53.161174	7.755734	bus	MATCHED	n1011346668	17.2	0.43	Am Krumme Kamp	380	Barßel Feldstraße	Poststraße / Feldstraße	LINESTRING(7.755734 53.161174,7.7559734 53.1612299)
1	Barßel	Am Krumme Kamp	de:03453:7386::2	53.161438	7.756041	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					380	Barßel-Neuland Am Wittenberg		POINT(7.756041 53.161438)
2	Barßel	Bahnhof	de:03453:7387::1	53.166004	7.748369	bus	MATCHED	w341327264	15.2	0.46	Bahnhof	356,360,380,900,903,904,905,S90	Barßel Kirche / Barßel Feldstraße / Barßel Polizei / Barßel Feldstraße / Barßel Kirche / Barßel Schulzentrum / Friedrichsfehn Dorfstraße		LINESTRING(7.748369 53.166004,7.7481420000000005 53.1659931)
3	Barßel	Bollingen(Saterland) Campingplatz	de:03453:11373::1	53.168265	7.678946	bus	MATCHED_THOUGH_OSM_NO_NAME	n1851628181	36.6	0.11		901	Bollingen(Saterland) Zum Pumpwerk		LINESTRING(7.678946 53.168265,7.6788125 53.168584100000004)
4	Barßel	Bollingen(Saterland) Campingplatz	de:03453:11373::2	53.168236	7.679073		NO_MATCH_AND_SEEMS_UNSERVED								POINT(7.679073 53.168236)
5	Barßel	Carolinenhofstraße	de:03453:7388::1	53.164983	7.802872	bus	MATCHED	n2367580259	13.3	0.49	Barßel, Carolinenhofstraße	904	Barßel Herzog		LINESTRING(7.802872 53.164983,7.8029725 53.164879600000006)
6	Barßel	Carolinenhofstraße	de:03453:7388::2	53.165137	7.802965	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					904	Lohe(Barßel) Schuppen		POINT(7.802965 53.165137)
7	Barßel	Deichstraße	de:03453:7389::1	53.17049	7.729022	bus	NO_MATCH					903	Barßel Hafen / Roggenberg Ackermann		POINT(7.729022 53.17049)
8	Barßel	Elisabethfehn Dreibrücken	de:03453:23611::1	53.152638	7.713464	bus	MATCHED	n3477672672	1.1	0.55	Dreibrücken	689,900,903,905,S90	Elisabethfehn Fehnstübchen / Barßel Schulzentrum / Elisabethfehn Schule West / Barßelermoor Mitte	Barßelermoor Mitte / Bohmann	LINESTRING(7.713464 53.152638,7.7134619 53.152647800000004)
9	Barßel	Elisabethfehn Dreibrücken	de:03453:23611::2	53.152685	7.713445	bus	MATCHED_THOUGH_OSM_NO_NAME	w1299851195	16.8	0.17		689,905,S90	Barßelermoor Mitte / Bollingen(Saterland) Bohmann		LINESTRING(7.713445 53.152685,7.71340085 53.152536500000004)
