	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Freisen	Asweiler Freisbachstr. 	de:10046:62601::626011	49.548384	7.19336	bus	NO_MATCH					638	Ortsmitte, Asweiler Freisen / Ortsmitte, Asweiler Freisen		POINT(7.19336 49.548384)
1	Freisen	Asweiler Ortsmitte	de:10046:62602::626021	49.55056	7.192146	bus	MATCHED	n907377207	19.1	1.0	Asweiler Ortsmitte	602,638,T3	Friedenbergstr., Mosberg-Richweiler Nohfelden / Walhauser Str., Wolfersweiler Nohfelden / Hauptstr., Hirstein Namborn / Ortsmitte, Walhausen Nohfelden / Ortsmitte, Hirstein Namborn	Hirstein Ortsmitte / Wolfersweiler Walhauser Str.	LINESTRING(7.192146 49.55056,7.191969500000001 49.5506873)
2	Freisen	Asweiler Ortsmitte	de:10046:62602::626026	49.55031	7.192847	bus	MATCHED	n4816553462	0.4	1.0	Asweiler Ortsmitte	602,638,N62,T3	Ortsmitte, Eitzweiler Freisen / Ortsmitte, Eitzweiler Freisen	Eitzweiler Ortsmitte	LINESTRING(7.192847 49.55031,7.1928429000000005 49.5503074)
3	Freisen	Bahnhof	de:10046:61900::619001	49.551164	7.242396	bus	MATCHED	n9408003813	13.9	0.63	Freisen Bahnhof	604,638,651,652,822,T3	Abzweig Hahnweiler, Eitzweiler Freisen / Ortsmitte, Reitscheid Freisen / Rückweiler, Ort / Ortsmitte, Gehweiler Namborn / Friedhofstr., Grügelborn Freisen	Eitzweiler Abzweig Hahnweiler / Reitscheid Ortsmitte / Grügelborn Friedhofstraße	LINESTRING(7.242396 49.551164,7.242208400000001 49.551137100000005)
4	Freisen	Bahnhof	de:10046:61900::619006	49.55104	7.241405	bus	MATCHED	n4826946356	1.4	0.91	Freisen Bahnhof	603,638,651,652,822,N63,T3	Friedhof, Freisen / ZOB, Freisen / ZOB, Freisen	Freisen ZOB	LINESTRING(7.241405 49.55104,7.2414221 49.551033700000005)
5	Freisen	Eitzweiler Abzweig Hahnweiler	de:10046:62002::620021	49.55524	7.210806	bus	MATCHED	n907376894	41.2	1.0	Eitzweiler Abzweig Hahnweiler	638,T3	Ortsmitte, Eitzweiler Freisen	Eitzweiler Ortsmitte	LINESTRING(7.210806 49.55524,7.2102643 49.5551255)
6	Freisen	Eitzweiler Abzweig Hahnweiler	de:10046:62002::620026	49.55515	7.210796	bus	MATCHED	n12398294643	40.1	1.0	Eitzweiler Abzweig Hahnweiler	638,T3	Friedhofstr., Grügelborn Freisen / Bahnhof, Freisen	Freisen Bahnhof	LINESTRING(7.210796 49.55515,7.210266000000001 49.5550445)
7	Freisen	Eitzweiler Ortsmitte	de:10046:62001::620011	49.552994	7.201693	bus	MATCHED	n4818722639	14.7	1.0	Eitzweiler Ortsmitte	602,638,T3	Ortsmitte, Asweiler Freisen / Freisbachstr., Asweiler Freisen	Asweiler Ortsmitte	LINESTRING(7.201693 49.552994,7.201490000000001 49.5529942)
8	Freisen	Eitzweiler Ortsmitte	de:10046:62001::620016	49.552905	7.201752	bus	MATCHED	n4818722638	4.5	1.0	Eitzweiler Ortsmitte	638,N62,T3	Walhauser Str., Wolfersweiler Nohfelden / Abzweig Hahnweiler, Eitzweiler Freisen	Eitzweiler Abzweig Hahnweiler	LINESTRING(7.201752 49.552905,7.2018123 49.5529157)
9	Freisen	Friedhof	de:10046:61918::619181	49.549807	7.242514	bus	MATCHED	n12416793963	8.6	0.59	Freisen Friedhof	638,651	ZOB, Freisen		LINESTRING(7.242514 49.549807,7.242443000000001 49.5498685)
