	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Berching	Abzw. Eglasmühle	de:09373:17226:0:1	49.078672	11.454265	bus	MATCHED	n5212099884	8.5	1.0	Abzw. Eglasmühle	515	Plankstetten Ost / Berching Maria-Hilf-Str. / Berching Erlöserkirche	Plankstetten Ost	LINESTRING(11.454265 49.078672,11.454313200000001 49.0787415)
1	Berching	Abzw. Eglasmühle	de:09373:17226:0:2	49.078678	11.454553	bus	MATCHED	n5212099883	6.5	1.0	Abzw. Eglasmühle	524	Plankstetten Ost / Berching Volksschule	Berching, Maria-Hilf-Straße	LINESTRING(11.454553 49.078678,11.454586800000001 49.0786238)
2	Berching	Abzw. Grubmühle	de:09373:17236:0:1	49.125024	11.444115	bus	MATCHED	n5876203222	4.3	1.0	Abzw. Grubmühle	519	Berching Reischelhaus	Berching, Reischelhaus / Weidenwang Ost	LINESTRING(11.444115 49.125024,11.4441691 49.125039)
3	Berching	Abzw. Grubmühle	de:09373:17236:0:2	49.125	11.44433		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.44433 49.125)
4	Berching	Abzw. Hermannsberg (b. Berching)	de:09373:17237:0:1	49.129533	11.53736	bus	MATCHED	n5891354505	2.4	1.0	Abzw. Hermannsberg (b. Berching)	534	Staufersbuch Abzw Fessmaierstr	Rasch b. Breitenbrunn/NM, FWH	LINESTRING(11.53736 49.129533,11.5373927 49.1295353)
5	Berching	Abzw. Hermannsberg (b. Berching)	de:09373:17237:0:2	49.129421	11.537638	bus	MATCHED	n5891354506	0.9	1.0	Abzw. Hermannsberg (b. Berching)	534	Abzw. Waldkirchen (Petersberg)	Abzw. Waldkirchen (Petersberg) / Abzw. Hermannsberg (b. Berching)	LINESTRING(11.537638 49.129421,11.5376314 49.1294278)
6	Berching	Abzw. Roßthal	de:09373:17257	49.177534	11.518154		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.518154 49.177534)
7	Berching	Abzw. Stierbaum	de:09373:17267:0:1	49.112224	11.369896		MATCHED	n5876627139	0.9	1.0	Abzw. Stierbaum			Rübling	LINESTRING(11.369896 49.112224,11.369908200000001 49.112223900000004)
8	Berching	Abzw. Stierbaum	de:09373:17267:0:2	49.112165	11.370004		MATCHED	n5876627138	6.6	1.0	Abzw. Stierbaum			Abzw. Stierbaum	LINESTRING(11.370004 49.112165,11.370028900000001 49.112222100000004)
9	Berching	Altmannsberg (b. Berching)	de:09373:17221:0:1	49.127604	11.513276	bus	MATCHED	n5257907144	20.0	1.0	Altmannsberg (b. Berching)	581	Butzenberg / Grubach	Grubach	LINESTRING(11.513276 49.127604,11.513266900000001 49.1274243)
10	Berching	Altmannsberg (b. Berching)	de:09373:17221:0:2	49.127604	11.513186	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					581	Grubach / Butzenberg		POINT(11.513186 49.127604)
11	Berching	Biermühle	de:09373:17223:0:1	49.149432	11.514875		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.514875 49.149432)
12	Berching	Biermühle	de:09373:17223:0:2	49.149479	11.514803		MATCHED	n10041342221	0.1	1.0	Biermühle				LINESTRING(11.514803 49.149479,11.514801100000001 49.1494785)
13	Berching	Breitenfurt	de:09373:17225:0:1	49.139325	11.448202	bus	NO_MATCH					527	Wegscheid (b. Berching) / Berching Realschule		POINT(11.448202 49.139325)
14	Berching	Breitenfurt	de:09373:17225:0:2	49.139319	11.448507		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.448507 49.139319)
