	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Alfeld (Leine)	7 Berge Bad	de:03254:21296:1:1	51.978052	9.829438	bus	MATCHED_THOUGH_OSM_NO_NAME	n10686556251	5.2	0.26		68	Alfeld/Jahnstraße		LINESTRING(9.829438 51.978052,9.8294846 51.9780147)
1	Alfeld (Leine)	7 Berge Bad	de:03254:21296:1:2	51.978417	9.829186	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					68	Röllinghausen/Kirche		POINT(9.829186 51.978417)
2	Alfeld (Leine)	Altenheim	de:03254:21257	51.993781	9.836822		NO_MATCH_AND_SEEMS_UNSERVED								POINT(9.836822 51.993781)
3	Alfeld (Leine)	Alter Friedhof	de:03254:22170:1:1	51.989892	9.825153	bus	MATCHED	n12514605243	17.7	0.39	Alfeld/Alter Friedhof	44,601,602,61,64,65,66,67,N8	Alfeld/Perkwall/ Magnus / Alfeld/Bahnhof-ZOB / Eimsen/Am Mühlenberg / Alfeld/Kaiser Wilhelm Straße / Alfeld/Bahnhof-ZOB / Alfeld/Zum Hasenwinkel / Alfeld/Senator Behrens Str. / Alfeld/Bahnhof-ZOB / Alfeld/Bahnhof-ZOB / Alfeld/Gymnasium	Alfeld/Perkwall/ Magnus	LINESTRING(9.825153 51.989892,9.8248987 51.9899162)
4	Alfeld (Leine)	Alter Friedhof	de:03254:22170:1:2	51.989886	9.825279	bus	MATCHED	n12514605242	9.8	0.51	Alfeld/Alter Friedhof	601,61,63,66,67	Alfeld/Bahnhof-ZOB / Alfeld/Gymnasium / Alfeld/Neuer Friedhof H.S. / Alfeld/Neuer Friedhof G.R. / Alfeld/Neuer Friedhof G.R.	Alfeld/Senator Behrens Str.	LINESTRING(9.825279 51.989886,9.8253391 51.989805600000004)
5	Alfeld (Leine)	Am Heitkamp	de:03254:21271:1:1	51.98114	9.847772	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					61	Alfeld/Berliner Straße		POINT(9.847772 51.98114)
6	Alfeld (Leine)	Am Heitkamp	de:03254:21271:1:2	51.981162	9.847826	bus	MATCHED	n334834014	3.7	0.69	Alfeld/Am Heitkamp	61	Hörsum/Abzweigung Siedlung	Alfeld/Berliner Straße / Hörsum/Abzweigung Siedlung	LINESTRING(9.847826 51.981162,9.847855500000001 51.9811344)
7	Alfeld (Leine)	An den Steinköpfen	de:03254:21604:1:1	51.985444	9.801213	bus	MATCHED	n667212942	4.2	0.76	Alfeld/An den Steinköpfen	601,602	Alfeld/Limmerburg	Alfeld/Limmerburg	LINESTRING(9.801213 51.985444,9.801204400000001 51.985406700000006)
8	Alfeld (Leine)	An den Steinköpfen	de:03254:21604:1:2	51.985411	9.80115		NO_MATCH_AND_SEEMS_UNSERVED								POINT(9.80115 51.985411)
9	Alfeld (Leine)	Antoniplatz	de:03254:21668:1:1	51.985582	9.829986	bus	MATCHED	n4834513064	2.7	0.69	Alfeld/Antoniplatz	61	Alfeld/Neuer Friedhof G.R. / Alfeld/Alter Friedhof		LINESTRING(9.829986 51.985582,9.8300163 51.985567100000004)
10	Alfeld (Leine)	Antoniplatz	de:03254:21668:1:2	51.985538	9.829968		NO_MATCH_AND_SEEMS_UNSERVED								POINT(9.829968 51.985538)
11	Alfeld (Leine)	Bahnhof	de:03254:22801:90:2	51.981317	9.818011		MATCHED	n307066302	43.2	0.09	Alfeld (Leine)			Freden (Leine)	LINESTRING(9.818011 51.981317,9.8175842 51.981602900000006)
12	Alfeld (Leine)	Bahnhof	de:03254:22801:90:3	51.981261	9.817939		NO_MATCH_AND_SEEMS_UNSERVED								POINT(9.817939 51.981261)
13	Alfeld (Leine)	Bahnhof	de:03254:22801:91:1	51.981372	9.818101		MATCHED	n350141410	40.4	0.1	Alfeld (Leine)			Banteln	LINESTRING(9.818101 51.981372,9.8176588 51.9816116)
14	Alfeld (Leine)	Bahnhof-ZOB	de:03254:21526:1:1	51.981079	9.819035	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					66,67	Alfeld/Perkwall/ Sparkasse / Alfeld/Sparkasse / Alfeld/Hannoversche Straße / Alfeld/Neuer Friedhof G.R.		POINT(9.819035 51.981079)
15	Alfeld (Leine)	Bahnhof-ZOB	de:03254:21526:1:2	51.981173	9.819224	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					65	Alfeld/Hannoversche Straße / Alfeld/Hotel Waldlust / Alfeld/Neuer Friedhof G.R.		POINT(9.819224 51.981173)
16	Alfeld (Leine)	Bahnhof-ZOB	de:03254:21526:1:3	51.981129	9.819035	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					44,N8	Alfeld/Perkwall/ Sparkasse		POINT(9.819035 51.981129)
17	Alfeld (Leine)	Bahnhof-ZOB	de:03254:21526:1:4	51.98125	9.819224	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					62	Delligsen Bürgerpark / Alfeld/Föhrster Straße / Alfeld/Gymnasium		POINT(9.819224 51.98125)
18	Alfeld (Leine)	Bahnhof-ZOB	de:03254:21526:1:5	51.981256	9.819242	bus	MATCHED_THOUGH_NAMES_DIFFER	n8731100851	11.5	0.12	64, 65	63	Delligsen Siedlungsstraße / Alfeld/Gymnasium / Alfeld/Föhrster Straße	Alfeld/Hotel Waldlust	LINESTRING(9.819242 51.981256,9.819263900000001 51.9811539)
19	Alfeld (Leine)	Bahnhof-ZOB	de:03254:21526:1:6	51.981278	9.819421	bus	MATCHED_THOUGH_NAMES_DIFFER	n8731100854	7.5	0.13	62, 63	61,66,68	Alfeld/Perkwall/ Sparkasse / Alfeld/Kaiserhof	Alfeld/Perkwall/Sparkasse / Delligsen Siedlungsstraße	LINESTRING(9.819421 51.981278,9.8193306 51.9813156)
20	Alfeld (Leine)	Bahnhof-ZOB	de:03254:21526:1:7	51.981261	9.81882	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					601,602	Alfeld/Perkwall/ Sparkasse / Alfeld/Sparkasse		POINT(9.81882 51.981261)
21	Alfeld (Leine)	Bahnhof-ZOB	de:03254:21526:1:8	51.981173	9.819242	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					64	Alfeld/Hotel Waldlust		POINT(9.819242 51.981173)
22	Alfeld (Leine)	Bahnhof-ZOB	de:03254:21526:1:98	51.981261	9.818838	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					601,602,65,68	Alfeld/Kalandstraße / Alfeld/Dohnser Schule		POINT(9.818838 51.981261)
23	Alfeld (Leine)	Bahnhof-ZOB	de:03254:21526:1:99	51.981184	9.81926	bus	MATCHED_THOUGH_NAMES_DIFFER	n8731100852	20.4	0.1	66, 67	64,65	Alfeld/Neuer Friedhof H.S.	Alfeld/Sparkasse	LINESTRING(9.81926 51.981184,9.8190559 51.9810512)
24	Alfeld (Leine)	Benscheidtstraße	de:03254:21262:1:1	51.974361	9.813331	bus	NO_MATCH					601	Alfeld/Dohnser Schule		POINT(9.813331 51.974361)
25	Alfeld (Leine)	Benscheidtstraße	de:03254:21262:1:2	51.97435	9.813349		NO_MATCH_AND_SEEMS_UNSERVED								POINT(9.813349 51.97435)
26	Alfeld (Leine)	Bergstraße	de:03254:21275:1:1	51.986446	9.840298	bus	MATCHED	n270915425	42.8	0.22	Alfeld/Bergstraße	601,602	Alfeld (Leine), Dr.-Jansen-Str.	Alfeld/Kuckuckshöhe / Alfeld/Unterer Sindelberg	LINESTRING(9.840298 51.986446,9.839803100000001 51.986212300000005)
27	Alfeld (Leine)	Bergstraße	de:03254:21275:1:2	51.986462	9.840352		NO_MATCH_AND_SEEMS_UNSERVED								POINT(9.840352 51.986462)
28	Alfeld (Leine)	Berliner Straße	de:03254:21270:1:1	51.983109	9.839903	bus	MATCHED	n303061146	1.7	0.79	Alfeld/Berliner Straße	61	Alfeld/Winzenburger Straße		LINESTRING(9.839903 51.983109,9.8398876 51.983121100000005)
29	Alfeld (Leine)	Berliner Straße	de:03254:21270:1:2	51.983126	9.839957	bus	MATCHED	n334834003	56.0	0.2	Alfeld/Berliner Straße	61	Alfeld/Am Heitkamp	Alfeld/Winzenburger Straße / Alfeld/Am Heitkamp	LINESTRING(9.839957 51.983126,9.8406032 51.982818800000004)
30	Alfeld (Leine)	Breslauer Straße	de:03254:21266:1:1	51.98478	9.79788	bus	MATCHED	n8739320696	1.3	0.87	Alfeld/Breslauer Straße	601,602	Alfeld/An den Steinköpfen	Alfeld/An den Steinköpfen	LINESTRING(9.79788 51.98478,9.7978605 51.984779800000005)
31	Alfeld (Leine)	Breslauer Straße	de:03254:21266:1:2	51.984775	9.797925		NO_MATCH_AND_SEEMS_UNSERVED								POINT(9.797925 51.984775)
32	Alfeld (Leine)	Brunkensen Ortsmitte	de:03254:22200:1:1	51.990301	9.767077	bus	MATCHED	n8776562249	14.2	0.41	Brunkensen/Ortsmitte	64,66	Brunkensen/Siebenmorgenkamp / Warzen/Dorf	Brunkensen/Siebenmorgenkamp / Brunkensen/Schmiede	LINESTRING(9.767077 51.990301,9.7672637 51.9902462)
33	Alfeld (Leine)	Brunkensen Ortsmitte	de:03254:22200:1:2	51.989466	9.766807	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					65	Brunkensen/Siebenmorgenkamp / Brunkensen/Schmiede		POINT(9.766807 51.989466)
34	Alfeld (Leine)	Brunkensen Schmiede	de:03254:22194:1:1	51.994378	9.772574	bus	MATCHED	n149006555	160.8	0.09	Brunkensen/Schmiede	65,66	Brunkensen/Ortsmitte / Brunkensen/Ortsmitte	Brunkensen/Ortsmitte	LINESTRING(9.772574 51.994378,9.7715279 51.993084200000006)
35	Alfeld (Leine)	Brunkensen Schmiede	de:03254:22194:1:2	51.994444	9.77261	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					65	Brünighausen / Brünighausen / Lütgenholzen		POINT(9.77261 51.994444)
36	Alfeld (Leine)	Brunkensen Siebenmorgenkamp	de:03254:21606:1:1	51.986777	9.767247	bus	MATCHED	n337294509	16.9	0.39	Brunkensen/Siebenmorgenkamp	65,66	Warzen/Friedhof	Brunkensen/Ortsmitte / Warzen/Friedhof	LINESTRING(9.767247 51.986777,9.7674911 51.986758200000004)
37	Alfeld (Leine)	Brunkensen Siebenmorgenkamp	de:03254:21606:1:2	51.98706	9.767364	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					65	Brunkensen/Ortsmitte		POINT(9.767364 51.98706)
38	Alfeld (Leine)	Brünighausen	de:03254:21609:1:1	52.001319	9.775745	bus	MATCHED	n9527442096	5.6	0.66	Brünighausen	65,66	Godenau/Kolonie / Brunkensen/Schmiede		LINESTRING(9.775745 52.001319,9.7758158 52.0012947)
39	Alfeld (Leine)	Brünighausen	de:03254:21609:1:2	52.001258	9.776105	bus	MATCHED	n9527442097	4.9	0.68	Brünighausen	65	Godenau/Kolonie		LINESTRING(9.776105 52.001258,9.7761093 52.0013018)
40	Alfeld (Leine)	Brünighausen Abzw. Lübbrechts	de:03254:21613	52.001341	9.78109		NO_MATCH_AND_SEEMS_UNSERVED								POINT(9.78109 52.001341)
41	Alfeld (Leine)	Carl-Heise-Straße	de:03254:21272	51.983392	9.844493		NO_MATCH_AND_SEEMS_UNSERVED								POINT(9.844493 51.983392)
42	Alfeld (Leine)	Dehnsen	de:03254:21205:1:1	52.02406	9.773446	bus	MATCHED	n4581845630	46.3	0.24	Dehnsen	66	Brüggen/Posthof / Elze/Freibad	Limmer	LINESTRING(9.773446 52.02406,9.773724600000001 52.0236809)
43	Alfeld (Leine)	Dehnsen	de:03254:21205:1:2	52.024055	9.773482	bus	MATCHED	n4581845631	7.3	0.61	Dehnsen	66	Godenau/Gasthof / Godenau/Gasthof		LINESTRING(9.773482 52.024055,9.773512700000001 52.0241174)
44	Alfeld (Leine)	Dohnser Schule	de:03254:21263:1:1	51.977554	9.815361	bus	MATCHED	n5831317695	167.7	0.22	Alfeld/Dohnser Schule	601,602	Alfeld/Bahnhof-ZOB	601 / 602	LINESTRING(9.815361 51.977554,9.817458700000001 51.978326)
45	Alfeld (Leine)	Dohnser Schule	de:03254:21263:1:2	51.977543	9.815415	bus	MATCHED	n5831317694	160.2	0.23	Alfeld/Dohnser Schule	601,602	Alfeld/Hannoversche Straße / Alfeld/Alter Friedhof	Alfeld/Limmerburg / Alfeld/Hannoversche Straße	LINESTRING(9.815415 51.977543,9.817337 51.9783582)
46	Alfeld (Leine)	Dr. -Jansen-Str. 	de:03254:21297:1:1	51.98576	9.837118	bus	NO_MATCH_AND_SEEMS_UNSERVED								POINT(9.837118 51.98576)
47	Alfeld (Leine)	Dr. -Jansen-Str. 	de:03254:21297:1:2	51.985804	9.837136	bus	NO_MATCH					601,602	Alfeld/Unterer Sindelberg		POINT(9.837136 51.985804)
48	Alfeld (Leine)	Eimsen Am Mühlenberg	de:03254:21254:1:1	52.000401	9.820257	bus	MATCHED	n334833917	8.5	0.55	Eimsen/Am Mühlenberg	66,67	Alfeld/Kaiser Wilhelm Straße / Eimsen/Gasthof Knust	Alfeld/Kaiser-Wilhelm-Straße / Eimsen/Gasthof Knust	LINESTRING(9.820257 52.000401,9.8202146 52.0004726)
49	Alfeld (Leine)	Eimsen Am Mühlenberg	de:03254:21254:1:2	52.00039	9.820293	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					67	Alfeld/Kaiser Wilhelm Straße		POINT(9.820293 52.00039)
50	Alfeld (Leine)	Eimsen Gasthof Knust	de:03254:21255:1:1	52.002812	9.817113	bus	MATCHED_THOUGH_OSM_NO_NAME	n2938571136	5.1	0.26		66,67	Alfeld Wettensen / Eimsen/Am Mühlenberg / Eimsen/Am Mühlenberg		LINESTRING(9.817113 52.002812,9.817040200000001 52.0028025)
51	Alfeld (Leine)	Eimsen Gasthof Knust	de:03254:21255:1:2	52.002812	9.817158		MATCHED	n2938571135	106.9	0.08	Eimsen/Gasthof Knust			Wettensen / Eimsen/Am Mühlenberg	LINESTRING(9.817158 52.002812,9.816465200000001 52.0036731)
