	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Allmoning	Abzw. 	de:09189:90513	48.050918	12.761395		NO_MATCH_AND_SEEMS_UNSERVED								POINT(12.761395 48.050918)
1	Altenmarkt (Alz)	Abzw Seeon	de:09189:41037:0:1	48.003078	12.526315	bus	MATCHED	n9670801478	123.4	1.0	Abzweig Seeon	9242,9438	Mögling Abzw Schwarzau / Weiglpoint Abzw Seebruck / Altenmarkt Abzw B 304	Mögling Abzweig Schwarzau	LINESTRING(12.526315 48.003078,12.5246635 48.0030422)
2	Altenmarkt (Alz)	Abzw Seeon	de:09189:41037:0:2	48.003084	12.526162	bus	MATCHED	n9670801477	50.7	1.0	Abzweig Seeon	9438	Thalham bei Altenmarkt / Kirchberg Abzw.	Kirchberg Abzw	LINESTRING(12.526162 48.003084,12.5254937 48.003163300000004)
3	Altenmarkt a.d. Alz	(Alz)	de:09189:90003:1:1	47.999917	12.536151	train	MATCHED	w457880191	5.5	1.0	Altenmarkt (Alz)	RB47	Trostberg / Stein (Traun) / Trostberg	Trostberg	LINESTRING(12.536151 47.999917,12.536136086237706 47.99996513538534)
4	Altenmarkt a.d. Alz	Abzw B 304	de:09189:41782:0:1	48.004401	12.533582	bus	MATCHED	n8731195709	13.3	1.0	Altenmarkt Abzw B 304	9438	Wertstoffhof Altenmarkt		LINESTRING(12.533582 48.004401,12.533417900000002 48.0043554)
5	Altenmarkt a.d. Alz	Abzw B 304	de:09189:41782:0:2	48.004401	12.533358	bus	MATCHED	n8731195710	7.1	1.0	Altenmarkt Abzw B 304	9438	Altenmarkt (Alz), Abzw Seeon		LINESTRING(12.533358 48.004401,12.5334278 48.0044443)
6	Altenmarkt a.d. Alz	Abzw St. Wolfgang	de:09189:40773:0:1	48.007616	12.501584	bus	MATCHED	n9670801481	14.4	0.58	Abzweig St. Wolfgang	9441	Kirchberg Abzw.	Kirchberg Abzw	LINESTRING(12.501584 48.007616,12.5017735 48.0075896)
7	Altenmarkt a.d. Alz	Abzw St. Wolfgang	de:09189:40773:0:2	48.007634	12.501584	bus	MATCHED	n8709399500	11.2	1.0	Abzweig St. Wolfgang	9441	Rupertsdorf Abzw	Abzweig Rupertsdorf	LINESTRING(12.501584 48.007634,12.5017238 48.007671300000005)
8	Altenmarkt a.d. Alz	Abzw St. Wolfgang	de:09189:40773:0:3	48.009684	12.496868	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					9441	Abzw St. Wolfgang		POINT(12.496868 48.009684)
9	Altenmarkt a.d. Alz	Diepling Abzw. 	de:09189:66205:0:1	47.983156	12.533151	bus	MATCHED	n8658896009	14.5	1.0	Diepling Abzw.	9438	Altenmarkt Seilerstrasse		LINESTRING(12.533151 47.983156,12.533336400000001 47.983195)
10	Altenmarkt a.d. Alz	Diepling Abzw. 	de:09189:66205:0:2	47.983156	12.533133	bus	MATCHED	n8658896008	2.7	1.0	Diepling Abzw.	9438	Offling		LINESTRING(12.533133 47.983156,12.5331299 47.983180600000004)
11	Altenmarkt a.d. Alz	Grassach	de:09189:40762:0:1	47.989337	12.542044	bus	MATCHED	n8658912325	12.3	1.0	Grassach	9242,9442	Weiglpoint Abzw Seebruck	Weiglpoint Abzw Seebruck	LINESTRING(12.542044 47.989337,12.5421727 47.9894053)
