	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Arzheim	Hauptstraße/Rohrgasse	de:07313:4464:0:1	49.194167	8.074112	bus	MATCHED	n429000253	10.8	0.67	Arzheim, Hauptstraße/Rohrgasse	530	Arzheim, Niederfeld	Arzheim, Niederfeld	LINESTRING(8.074112 49.194167,8.0740177 49.194092600000005)
1	Arzheim	Hauptstraße/Rohrgasse	de:07313:4464:0:2	49.194056	8.073923	bus	MATCHED	n344029697	8.3	0.71	Arzheim, Hauptstraße/Rohrgasse	530	Arzheim, Schule	Arzheim, Schule	LINESTRING(8.073923 49.194056,8.0739441 49.194129100000005)
2	Arzheim	Kleine Kalmit	de:07313:2720:0:1	49.193081	8.061167	bus	MATCHED	n370752356	13.8	0.62	Arzheim, Kleine Kalmit	530	Ilbesheim/Ld, Schule	Ilbesheim, Schule	LINESTRING(8.061167 49.193081,8.061338000000001 49.193134400000005)
3	Arzheim	Kleine Kalmit	de:07313:2720:0:2	49.192993	8.060906	bus	MATCHED	n429000251	1.9	0.88	Arzheim, Kleine Kalmit	530	Arzheim, Schule	Arzheim, Schule	LINESTRING(8.060906 49.192993,8.0609307 49.1929868)
4	Arzheim	Nauweg	de:07313:15191:0:1	49.195617	8.072225		NO_MATCH_AND_SEEMS_UNSERVED								POINT(8.072225 49.195617)
5	Arzheim	Nauweg	de:07313:15191:0:2	49.195547	8.072216		NO_MATCH_AND_SEEMS_UNSERVED								POINT(8.072216 49.195547)
6	Arzheim	Niederfeld	de:07313:5750:0:1	49.1954	8.083885	bus	MATCHED	n368396230	3.0	0.84	Arzheim, Niederfeld	530	Arzheim, Hauptstraße/Rohrgasse	Arzheim, Hauptstraße/Rohrgasse	LINESTRING(8.083885 49.1954,8.0838541 49.1954179)
7	Arzheim	Niederfeld	de:07313:5750:0:2	49.195389	8.084101	bus	MATCHED	n429000254	5.5	0.77	Arzheim, Niederfeld	530	Landau, Wernerswingert	Landau, Wernerswingert	LINESTRING(8.084101 49.195389,8.0841486 49.1953511)
8	Arzheim	Prinz-Eugen-Str. 	de:07313:15192	49.193187	8.075109		NO_MATCH_AND_SEEMS_UNSERVED								POINT(8.075109 49.193187)
9	Arzheim	Schule	de:07313:4465:0:1	49.194267	8.06732	bus	MATCHED	n344029699	8.8	0.7	Arzheim, Schule	530	Arzheim, Kleine Kalmit	Arzheim, Kleine Kalmit	LINESTRING(8.06732 49.194267,8.067401700000001 49.194325500000005)
10	Arzheim	Schule	de:07313:4465:0:2	49.194291	8.06732	bus	MATCHED	n429000252	5.5	0.77	Arzheim, Schule	530	Arzheim, Hauptstraße/Rohrgasse	Arzheim, Hauptstraße/Rohrgasse	LINESTRING(8.06732 49.194291,8.0673358 49.194243)
11	Dammheim	Alte Bahnhofstraße	de:07313:15151:0:1	49.219562	8.151852	bus	MATCHED	n7301805497	5.9	0.76	Dammheim, Alte Bahnhofstraße	539	Landau, Berliner Straße / Landau, Eichenstraße	Landau, Eichenstraße	LINESTRING(8.151852 49.219562,8.1518716 49.2195102)
12	Dammheim	Alte Bahnhofstraße	de:07313:15151:0:2	49.219457	8.15196	bus	MATCHED	n7301805498	2.6	0.86	Dammheim, Alte Bahnhofstraße	539	Dammheim, Speyerer Straße	Dammheim, Speyerer Straße	LINESTRING(8.15196 49.219457,8.151987100000001 49.219442400000005)
13	Dammheim	Bahnhofstraße	de:07313:5047	49.221241	8.151097		NO_MATCH_AND_SEEMS_UNSERVED								POINT(8.151097 49.221241)
14	Dammheim	Speyerer Straße	de:07313:4619:0:SRiO	49.221405	8.151403	bus	MATCHED	n7301753216	6.7	0.64	Dammheim, Speyerer Straße	539,590,591	Zeiskam Bahnhof / Landau, Hainbachstraße / Bornheim/Ld, Linde / Hochstadt, Waage	Landau, Hainbachstraße / Dammheim, Alte Bahnhofstraße	LINESTRING(8.151403 49.221405,8.1514723 49.2214443)
15	Dammheim	Speyerer Straße	de:07313:4619:0:SRiW	49.221446	8.151906	bus	MATCHED_THOUGH_REVERSED_DIR	n7301762281	4.0	0.65	Dammheim, Speyerer Straße	539,591	Landau, Hainbachstraße / Dammheim, Alte Bahnhofstraße	Bornheim, Linde / Hochstadt, Waage	LINESTRING(8.151906 49.221446,8.151960200000001 49.2214431)
16	Godramstein	Bahnhof	de:07313:8051:1:1	49.206905	8.075917	train	MATCHED	n5077970071	27.5	0.25	Landau (Pfalz) Godramstein	RB55,RB56	Landau, Westbahnhof		LINESTRING(8.075917 49.206905,8.0755399 49.206910500000006)
17	Godramstein	Bahnhof	de:07313:8051:1:2	49.20684	8.075935	train	MATCHED	w521109214	29.6	0.25	Godramstein	RB55,RB56,RE6	Siebeldingen-Birkw., Bahnhof / Landau, Westbahnhof / Albersweiler, Bahnhof	Landau (Pfalz) West / Siebeldingen-Birkweiler	LINESTRING(8.075935 49.20684,8.075533540120711 49.206881199204915)
18	Godramstein	Bahnhof	de:07313:8051:2:1	49.207134	8.07545	bus	NO_MATCH_AND_SEEMS_UNSERVED								POINT(8.07545 49.207134)
19	Godramstein	Dorfplatz	de:07313:60016:0:1	49.211776	8.081029		NO_MATCH_AND_SEEMS_UNSERVED								POINT(8.081029 49.211776)
20	Godramstein	Friedhof	de:07313:6199:0:1	49.213125	8.076501	bus	MATCHED	n2272115583	3.7	0.73	Godramstein, Friedhof	520,522	Godramstein, Plöck		LINESTRING(8.076501 49.213125,8.0765493 49.213134700000005)
21	Godramstein	Plöck	de:07313:6200:0:1	49.211658	8.073007	bus	MATCHED	n7140296569	12.4	0.49	Godramstein, Plöck	520,522	Godramstein, Steingasse / Godramstein, West		LINESTRING(8.073007 49.211658,8.073074700000001 49.2115561)
22	Godramstein	Schlössel	de:07313:4173:0:1	49.210725	8.085781	bus	MATCHED	n619705083	9.6	0.7	Godramstein, Schlössel	520	Landau, Klinikum LD-SÜW	Landau, Klinikum LD-SÜW	LINESTRING(8.085781 49.210725,8.0856559 49.2106975)
23	Godramstein	Schlössel	de:07313:4173:0:2	49.210778	8.085808	bus	MATCHED	n340782538	11.0	0.67	Godramstein, Schlössel	520	Godramstein, Steingasse	Godramstein, Steingasse	LINESTRING(8.085808 49.210778,8.085666 49.2108107)
24	Godramstein	Steingasse	de:07313:4174:0:1	49.210843	8.079807	bus	MATCHED	n906544396	4.7	0.81	Godramstein, Steingasse	520	Godramstein, Schlössel	Godramstein, Schlössel	LINESTRING(8.079807 49.210843,8.0797431 49.2108441)
25	Godramstein	Steingasse	de:07313:4174:0:2	49.210895	8.079663	bus	MATCHED	n340782541	32.9	0.47	Godramstein, Steingasse	520	Godramstein, Friedhof / Godramstein, West	Godramstein, West	LINESTRING(8.079663 49.210895,8.0792111 49.210897700000004)
26	Godramstein	West	de:07313:4175:0:1	49.211388	8.071156	bus	MATCHED	n340782548	3.1	0.85	Godramstein, West	520,522	Siebeldingen, Bismarckstraße	Siebeldingen, Bismarckstraße	LINESTRING(8.071156 49.211388,8.071164300000001 49.2113607)
27	Godramstein	West	de:07313:4175:0:2	49.211306	8.071048	bus	MATCHED	n363248840	7.2	0.74	Godramstein, West	520,522	Godramstein, Steingasse	Godramstein, Steingasse	LINESTRING(8.071048 49.211306,8.071146 49.211314)
28	Landau	Abzw. Dörrenbergstraße	de:07313:7950:0:1	49.185255	8.114177	bus	MATCHED	n411244798	6.9	0.75	Landau, Abzw. Dörrenbergstraße	540,541,556	Impflingen, Dorfplatz / Billigheim/Pf, Purzelmarktwiese	Impflingen, Dorfplatz / Billigheim, Purzelmarktwiese	LINESTRING(8.114177 49.185255,8.114191 49.185316400000005)
