	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Baden-Baden	Abstellgleise	de:08211:41008:0:1	48.788304	8.189105		NO_MATCH_AND_SEEMS_UNSERVED								POINT(8.189105 48.788304)
1	Baden-Baden	BAD Altenpflegeheim Schafberg	de:08211:32549:0:1	48.749712	8.265632		NO_MATCH_AND_SEEMS_UNSERVED								POINT(8.265632 48.749712)
2	Baden-Baden	BAD Augustaplatz / Museum Burda	de:08211:32388:1:1	48.758164	8.241459	bus	MATCHED	n550042226	52.1	1.0	Baden-Baden Augustaplatz/Museum Burda	201,201/205,201E,204,207,216,X45	BAD Leopoldspl. (Sophienstr.) / BAD Leopoldsplatz (Luisenstr.)	Baden-Baden Leopoldsplatz (Sophienstraße) / Baden-Baden Leopoldsplatz (Luisenstraße)	LINESTRING(8.241459 48.758164,8.241115800000001 48.7585739)
3	Baden-Baden	BAD Augustaplatz / Museum Burda	de:08211:32388:1:2	48.758312	8.24118	bus	MATCHED	n8222145017	9.4	1.0	Baden-Baden Augustaplatz/Museum Burda	201,201/205,204,207,208,X45	Lichtental Brahmsplatz / Baden-Baden Kurhaus / Baden-Baden Bertholdplatz	Baden-Baden Bertholdplatz	LINESTRING(8.24118 48.758312,8.241061700000001 48.758343800000006)
4	Baden-Baden	BAD Augustaplatz / Museum Burda	de:08211:32388:1:3	48.758578	8.241073	bus	MATCHED	n550042227	55.4	1.0	Baden-Baden Augustaplatz/Museum Burda	206,208,214,X44	BAD Leopoldsplatz (Luisenstr.) / BAD Leopoldspl. (Sophienstr.)	Baden-Baden Leopoldsplatz (Sophienstraße) / Baden-Baden Leopoldsplatz (Luisenstraße)	LINESTRING(8.241073 48.758578,8.241486 48.758161300000005)
5	Baden-Baden	BAD Augustaplatz / Museum Burda	de:08211:32388:2:4	48.758205	8.241073	bus	MATCHED	n8222145018	29.2	1.0	Baden-Baden Augustaplatz/Museum Burda	213,214,216,X44	BAD Lichtentaler All./Museen / Baden-Baden H.-Bredow-Str/SWR / Baden-Baden Bertholdplatz	Lichtental Brahmsplatz	LINESTRING(8.241073 48.758205,8.240849800000001 48.758422100000004)
6	Baden-Baden	BAD Augustaplatz / Museum Burda	de:08211:32388:2:5	48.758312	8.240965	bus	MATCHED	n8222145019	2.3	1.0	Baden-Baden Augustaplatz/Museum Burda	201E,206,214		Baden-Baden Bertholdplatz / Baden-Baden Leopoldsplatz (Luisenstraße)	LINESTRING(8.240965 48.758312,8.2409383 48.7583009)
7	Baden-Baden	BAD Augustaplatz / Museum Burda	de:08211:32388:2:6	48.758406	8.240857		MATCHED	n8222145020	27.8	1.0	Baden-Baden Augustaplatz/Museum Burda			Baden-Baden Lichtentaler Allee/Museen / Baden-Baden Hans-Bredow-Straße (SWR)	LINESTRING(8.240857 48.758406,8.2410362 48.758186)
8	Baden-Baden	BAD Hindenburgpl. /Stadtbib. 	de:08211:32209:1:1	48.764216	8.23703	bus	MATCHED	n325190476	2.9	1.0	Baden-Baden Hindenburgplatz/Stadtbibliothek	201,201/205,201E,205,206,207,213,216,218,244,X45	Baden-Baden Festspielhaus	Baden-Baden Festspielhaus/Alter Bahnhof	LINESTRING(8.23703 48.764216,8.2370546 48.764195900000004)
9	Baden-Baden	BAD Hindenburgpl. /Stadtbib. 	de:08211:32209:1:2	48.763937	8.23685	bus	MATCHED	n2552169996	2.7	1.0	Baden-Baden Hindenburgplatz/Stadtbibliothek	201,201/205,201E,205,206,207,208,213,216,218,244,X45	BAD Leopoldsplatz (Luisenstr.)	Baden-Baden Leopoldsplatz (Luisenstraße)	LINESTRING(8.23685 48.763937,8.236819800000001 48.7639505)
10	Baden-Baden	BAD Klostergut Fremersberg	de:08211:31909:0:1	48.744494	8.197423	bus	MATCHED	n8418888613	8.0	1.0	Klostergut Fremersberg	216	Baden-Baden Entenstallhütte	Entenstallhütte	LINESTRING(8.197423 48.744494,8.197530800000001 48.7445017)
11	Baden-Baden	BAD Klostergut Fremersberg	de:08211:31909:0:2	48.744648	8.197289	bus	MATCHED	n8418888616	1.4	1.0	Klostergut Fremersberg	216	Varnhalt Gallenbach	Varnhalt Gallenbach	LINESTRING(8.197289 48.744648,8.1973055 48.744641400000006)
12	Baden-Baden	BAD Kurhaus Kolonnaden	de:08211:32217:1:1	48.760384	8.238396		NO_MATCH_AND_SEEMS_UNSERVED								POINT(8.238396 48.760384)
13	Baden-Baden	BAD Leopoldspl. (Sophienstr. )	de:08211:32393:1:21	48.761142	8.24048	bus	MATCHED	n557907530	12.5	1.0	Baden-Baden Leopoldsplatz (Sophienstraße)	204,205,208,214,244,X44	Baden-Baden Bäderviertel / Baden-Baden Caracalla Therme	Baden-Baden Caracalla-Therme / Neues Schloß	LINESTRING(8.24048 48.761142,8.240620700000001 48.761204500000005)
14	Baden-Baden	BAD Leopoldspl. (Sophienstr. )	de:08211:32393:1:22	48.761249	8.240138	bus	MATCHED	n557907524	0.8	1.0	Baden-Baden Leopoldsplatz (Sophienstraße)	204,205,208,214,244,X44	BAD Leopoldsplatz (Luisenstr.) / BAD Augustaplatz / Museum Burda / BAD Augustaplatz / Museum Burda / BAD Augustaplatz / Museum Burda	Baden-Baden Augustaplatz/Museum Burda / Baden-Baden Leopoldsplatz (Luisenstraße) / Kurhaus	LINESTRING(8.240138 48.761249,8.2401449 48.761244000000005)
15	Baden-Baden	BAD Leopoldsplatz (Luisenstr. )	de:08211:32392:1:11	48.761681	8.23862	bus	MATCHED	n813573659	6.9	1.0	Baden-Baden Leopoldsplatz (Luisenstraße)	201,201/205,201E,205,206,207,213,214,216,218,244,X45	BAD Hindenburgpl./Stadtbib.	Baden-Baden Hindenburgplatz/Stadtbibliothek	LINESTRING(8.23862 48.761681,8.2385952 48.761741300000004)
16	Baden-Baden	BAD Leopoldsplatz (Luisenstr. )	de:08211:32392:1:12	48.761255	8.239429	bus	MATCHED	n3960386782	2.3	1.0	Baden-Baden Leopoldsplatz (Luisenstraße)	201,201/205,201E,205,206,207,208,213,214,216,218,244,X45	BAD Augustaplatz / Museum Burda / BAD Leopoldspl. (Sophienstr.) / BAD Augustaplatz / Museum Burda / BAD Augustaplatz / Museum Burda	Baden-Baden Augustaplatz/Museum Burda / Baden-Baden Bertholdplatz / Baden-Baden Leopoldsplatz (Sophienstraße)	LINESTRING(8.239429 48.761255,8.2394011 48.761246500000006)
