	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Altham	Institut	de:09177:3371:0:1	48.339228	11.926447	bus	MATCHED	n538425249	1.0	1.0	Altham, Institut	501,5010,501V,502,528	Altham, Ort / Tittenkofen / Eichenkofen, Ort	Tittenkofen / Altham, Ort / Eichenkofen, Ort	LINESTRING(11.926447 48.339228,11.9264556 48.3392348)
1	Altham	Institut	de:09177:3371:0:2	48.339222	11.926339	bus	MATCHED	n1028016357	1.7	1.0	Altham, Institut	501,5010,502,502V,528	Langengeisling, Kirchplatz	Langengeisling, Kirchplatz	LINESTRING(11.926339 48.339222,11.926321000000002 48.3392318)
2	Altham	Ort	de:09177:3375:0:1	48.341115	11.923303	bus	MATCHED	n5676011957	0.4	1.0	Altham, Ort	501,5010,501V,502	Eichenkofen, Ort	Eichenkofen, Ort	LINESTRING(11.923303 48.341115,11.9232996 48.3411181)
3	Altham	Ort	de:09177:3375:0:2	48.341599	11.922333	bus	MATCHED	n2709636658	4.8	1.0	Altham, Ort	5010,502,502V,528	Altham, Institut	Altham, Institut	LINESTRING(11.922333 48.341599,11.922319900000002 48.341556700000005)
4	Amelgering	Abzw. Ramperting	de:09177:3607:0:1	48.397779	12.102337		NO_MATCH_AND_SEEMS_UNSERVED								POINT(12.102337 48.397779)
5	Amelgering	Abzw. Ramperting	de:09177:3607:0:2	48.397761	12.103029		NO_MATCH_AND_SEEMS_UNSERVED								POINT(12.103029 48.397761)
6	Amelgering	Ort	de:09177:3604:0:1	48.396699	12.098331	bus	MATCHED	n5133391286	0.6	1.0	Amelgering Ort	561	Am Holz	Am Holz	LINESTRING(12.098331 48.396699,12.098328400000002 48.396704)
7	Amelgering	Ort	de:09177:3604:0:2	48.396699	12.098169	bus	MATCHED	n5133391287	2.0	1.0	Amelgering Ort	561,5621	Niederstraub, Abzw.Krottenthal	Niederstraubing, Abzw. Krottenthal	LINESTRING(12.098169 48.396699,12.0981561 48.396714300000006)
8	Anzing (Dorfen)	Abzw. 	de:09177:9692:0:1	48.300944	12.212659	bus	MATCHED	n10056641694	0.8	0.94	Anzing, Abzw.	581	Grüntegernbach, Kirche	Grüntegernbach, Kirche	LINESTRING(12.212659 48.300944,12.2126622 48.3009368)
9	Anzing (Dorfen)	Abzw. 	de:09177:9692:0:2	48.300842	12.212776	bus	MATCHED	n5273684640	0.8	0.94	Anzing, Abzw.	581	Oberkorb, Abzw.	Oberkorb, Abzw.	LINESTRING(12.212776 48.300842,12.2127736 48.3008351)
