	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Dessau	Albrechtsplatz	de:15001:39328::03	51.84076	12.24411	bus	MATCHED	n10315557880	8.9	0.7	Albrechtsplatz	11,12,13,14,15,16,N2,N3,N4	Dessau, Ferdinand-von-Schill-Str. / Dessau, Körnerstr. / Dessau, Kurt-Weill-Str.	Kurt-Weill-Straße / Ferdinand-von-Schill-Straße	LINESTRING(12.24411 51.84076,12.2440346 51.840695200000006)
1	Dessau	Albrechtsplatz	de:15001:39328::04	51.84084	12.24392	bus	MATCHED	n10315557881	9.0	0.7	Albrechtsplatz	11,12,13,14,15,16,N2,N3,N4,N6	Dessau, Wörlitzer Platz	Hauptbahnhof / Wörlitzer Platz	LINESTRING(12.24392 51.84084,12.2438374 51.840777300000006)
2	Dessau	Alte Leipziger Str. 	de:15001:15760::03	51.79541	12.241815	bus	MATCHED	n12978687157	9.0	0.45	Alte Leipziger Straße	11,12,N5	Dessau, Tempelhofer Str. / Dessau, Tempelhofer Str.		LINESTRING(12.241815 51.79541,12.2418101 51.7953289)
3	Dessau	Alte Leipziger Str. 	de:15001:15760::04	51.795467	12.241655	bus	MATCHED	n12978687156	6.4	0.5	Alte Leipziger Straße	11,12,N1	Dessau, Schlehenweg		LINESTRING(12.241655 51.795467,12.2416234 51.795412500000005)
4	Dessau	Alte Str. 	de:15001:3185::03	51.820213	12.188737	bus	MATCHED	n7151679940	4.7	0.48	Alte Straße	16,17	Dessau, Köthener Str.	Plauthstraße / Bürgerstraße	LINESTRING(12.188737 51.820213,12.1886691 51.8202158)
5	Dessau	Alte Str. 	de:15001:3185::04	51.82008	12.188695	bus	MATCHED	n381232105	9.8	0.38	Alte Straße	16,17	Dessau, Bürgerstr.	Kochstedter Kreisstraße / Alte Straße	LINESTRING(12.188695 51.82008,12.1885791 51.820028300000004)
6	Dessau	Alten, Röntgenstr. 	de:15001:3178::03	51.815842	12.205812	bus	MATCHED	n7237188898	19.9	0.26	Röntgenstraße	16,17	Dessau, Gablenzstr. / Dessau, Kastanienhof		LINESTRING(12.205812 51.815842,12.205559200000001 51.8159277)
7	Dessau	Alten, Röntgenstr. 	de:15001:3178::04	51.815922	12.204995	bus	MATCHED	n7237188897	7.5	0.39	Röntgenstraße	16,17	Dessau, Plauthstr. / Dessau, Schleusenbreite		LINESTRING(12.204995 51.815922,12.204984900000001 51.8158551)
8	Dessau	Altener Str. 	de:15001:3268::01	51.827824	12.224581	tram	MATCHED	n358031406	22.7	0.31	Altener Straße	3	Dessau, Robert-Bosch-Str./Anhalt Arena	Robert-Bosch-Straße	LINESTRING(12.224581 51.827824,12.224326000000001 51.8276947)
9	Dessau	Altener Str. 	de:15001:3268::02	51.827866	12.224936	tram	MATCHED	n1992159285	17.3	0.35	Altener Straße	3	Dessau, Amalienstr.	Amalienstraße	LINESTRING(12.224936 51.827866,12.2251796 51.8279044)
10	Dessau	Altener Str. 	de:15001:3268::03	51.827824	12.224581	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					N2	Dessau, Robert-Bosch-Str./Anhalt Arena		POINT(12.224581 51.827824)
11	Dessau	Altener Str. 	de:15001:3268::04	51.827866	12.224936	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					N3	Dessau, Amalienstr.		POINT(12.224936 51.827866)
12	Dessau	Am Alten Wasserturm	de:15001:3164::01	51.823189	12.241997	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					1,N1,N5	Dessau, Wasserwerkstr.		POINT(12.241997 51.823189)
13	Dessau	Am Alten Wasserturm	de:15001:3164::02	51.822998	12.242063	bus	MATCHED	w314950645	6.0	0.73	Am alten Wasserturm	1,N1,N5	Dessau, Friedhofstr.	Friedhofstraße	LINESTRING(12.242063 51.822998,12.24214165 51.82297415000001)
14	Dessau	Am Alten Wasserturm	de:15001:3164::03	51.823189	12.241997	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					10	Dessau, Gropius-Gymnasium (Laubenganghäuser)		POINT(12.241997 51.823189)
15	Dessau	Am Alten Wasserturm	de:15001:3164::04	51.822998	12.242063	bus	MATCHED	w314950652	2.9	0.75	Am alten Wasserturm	10	Dessau, Historisches Arbeitsamt	Wasserwerkstraße	LINESTRING(12.242063 51.822998,12.242040800000002 51.822975850000006)
16	Dessau	Am Hang	de:15001:3208::03	51.79377	12.257708	bus	MATCHED	n12950521923	3.4	0.74	Am Hang	11,12,N5	Dessau, Möster Str. [ldw] / Dessau, Waldbad		LINESTRING(12.257708 51.79377,12.257659700000001 51.7937633)
17	Dessau	Am Hang	de:15001:3208::04	51.794041	12.257848	bus	MATCHED	n685155008	2.9	0.77	Am Hang	11,12,N1	Dessau, Soolbruchweg	Waldbad / Hagenbreite / Stadtweg	LINESTRING(12.257848 51.794041,12.257846 51.79401480000001)
18	Dessau	Am Pollingpark	de:15001:3232::03	51.823631	12.23666	bus	MATCHED	n497315627	7.8	0.72	Am Pollingpark	11,12	Dessau, Bernburger Str.	Bernburger Straße	LINESTRING(12.23666 51.823631,12.2365642 51.8235937)
19	Dessau	Am Pollingpark	de:15001:3232::04	51.823685	12.237544	bus	MATCHED	n497976386	3.1	0.84	Am Pollingpark	11,12	Dessau, Chaponstr.	Chaponstraße	LINESTRING(12.237544 51.823685,12.237587600000001 51.823691800000006)
20	Dessau	Am Schenkenbusch	de:15001:3305::03	51.789742	12.24605	bus	MATCHED	n12978687132	2.6	0.78	Am Schenkenbusch	11,12,N5	Dessau, Schlehenweg		LINESTRING(12.24605 51.789742,12.246033 51.789721)
21	Dessau	Am Schenkenbusch	de:15001:3305::04	51.789639	12.246157	bus	MATCHED	n12978687133	4.7	0.69	Am Schenkenbusch	11,12,N1	Dessau, Waldbad		LINESTRING(12.246157 51.789639,12.246099000000001 51.789617500000006)
22	Dessau	Amalienstr. 	de:15001:3214::01	51.829662	12.235105	tram	MATCHED	w913445314	6.8	0.62	Amalienstraße	1,3	Dessau, Altener Str.	Stadtweg / Altener Straße	LINESTRING(12.235105 51.829662,12.235048079622219 51.82961218964076)
23	Dessau	Amalienstr. 	de:15001:3214::02	51.829521	12.234618	tram	MATCHED	n1992135110	6.7	0.62	Amalienstraße	3	Dessau, August-Bebel-Platz/Stadtschwimmhalle	August-Bebel-Platz / Museum Nord	LINESTRING(12.234618 51.829521,12.2346781 51.829474100000006)
24	Dessau	Amalienstr. 	de:15001:3214::03	51.829662	12.235105	bus	MATCHED	n441181609	21.6	0.43	Amalienstraße	11,12,16,N2	Dessau, Altener Str. / Dessau, Chaponstr.	Sportplatz Kreuzberg / Altener Straße	LINESTRING(12.235105 51.829662,12.2348567 51.8295442)
25	Dessau	Amalienstr. 	de:15001:3214::04	51.829521	12.234618	bus	MATCHED	w314931742	13.6	0.51	Amalienstraße	11,12,N3	Dessau, August-Bebel-Platz/Stadtschwimmhalle	Museum Nord	LINESTRING(12.234618 51.829521,12.2345180987703 51.829415607336735)
26	Dessau	Amtsweg	de:15001:3161::03	51.839	12.1886	bus	MATCHED	n404539307	2.6	0.86	Amtsweg	12,17,N1	Dessau, Mosigkauer Str. / Dessau, Rosefelder Str.	Rosefelder Straße / Amtsweg / Mosigkauer Straße	LINESTRING(12.1886 51.839,12.188586500000001 51.839021900000006)
27	Dessau	Amtsweg	de:15001:3161::04	51.8394	12.1863	bus	MATCHED	n404539333	5.7	0.77	Amtsweg	12,17,N5	Dessau, Schule Kleinkühnau	Mosigkauer Straße / Schule Kleinkühnau	LINESTRING(12.1863 51.8394,12.186243800000002 51.839362300000005)
28	Dessau	Auenweg	de:15001:3293::03	51.822262	12.193907	bus	MATCHED_THOUGH_NAMES_DIFFER	n418790049	138.4	0.09	Bürgerstraße	N3	Dessau, Plauthstr.	Plauthstraße / Alte Straße	LINESTRING(12.193907 51.822262,12.1919029 51.8221988)
29	Dessau	Auenweg	de:15001:3293::04	51.822247	12.193763	bus	MATCHED	n381232135	7.0	0.61	Auenweg	N2	Dessau, Städtisches Klinikum		LINESTRING(12.193763 51.822247,12.19372 51.822190000000006)
30	Dessau	August-Bebel-Platz/Stadtschwimmhalle	de:15001:3193::02	51.830544	12.240104	tram	MATCHED	n1992093305	3.5	0.62	August-Bebel-Platz	3	Dessau, Museum Nord	Hauptbahnhof / Museum Nord	LINESTRING(12.240104 51.830544,12.2400675 51.830522300000005)
31	Dessau	August-Bebel-Platz/Stadtschwimmhalle	de:15001:3193::04	51.830544	12.240105	bus	MATCHED_THOUGH_OSM_NO_NAME	w913445315	13.6	0.3		11,12,N3	Dessau, Museum Nord / Dessau, Georgenkirche	Museum Nord / Hauptbahnhof	LINESTRING(12.240105 51.830544,12.239940118948404 51.83047700027134)
32	Dessau	Bauhausmuseum	de:15001:30320::01	51.83429	12.242653	bus	MATCHED	n7151283869	17.5	0.54	Bauhausmuseum	1,10,11,12,13,14,15,16,3,N1,N4,N5	Dessau, Fröbelstr. / Dessau, Amalienstr. / Dessau, Museum West / Dessau, Georgenkirche / Dessau, Museum Nord / Dessau, Stadion/Sportbad / Dessau, Historisches Arbeitsamt	Museum West / Tempelhofer Straße / Historisches Arbeitsamt / Georgenkirche / Museum Nord	LINESTRING(12.242653 51.83429,12.242616100000001 51.8341348)
33	Dessau	Bauhausmuseum	de:15001:30320::02	51.834283	12.242745	bus	MATCHED	n7151283870	4.3	0.78	Bauhausmuseum	1,10,11,12,13,14,15,16,3,N1,N4,N5	Dessau, Ferdinand-von-Schill-Str. / Dessau, Zerbster Str. / Dessau, Theater	Albrechtsplatz / Zerbster Straße / Ferdinand-von-Schill-Straße / Hauptbahnhof / Theater / Amalienstraße	LINESTRING(12.242745 51.834283,12.242806000000002 51.8342746)
34	Dessau	Bauhausplatz	de:15001:3291::03	51.839767	12.226156	bus	MATCHED	n361163553	16.5	0.59	Bauhausplatz	10,12,N1	Dessau, Kühnauer Str. / Dessau, Hauptbahnhof (Tram/Bus)	Kühnauer Straße / Hauptbahnhof	LINESTRING(12.226156 51.839767,12.226302500000001 51.8396502)
35	Dessau	Bauhausplatz	de:15001:3291::04	51.839882	12.226314	bus	MATCHED	n7468663194	18.7	0.57	Bauhausplatz	10,12,N5	Dessau, Gropiusallee / Dessau, Meisterhäuser	Gropiusallee / Meisterhäuser	LINESTRING(12.226314 51.839882,12.226439000000001 51.839732700000006)
36	Dessau	Bauhaussiedlung Törten/Konsumgebäude	de:15001:6634::04	51.804672	12.245894	bus	MATCHED	n7499434671	6.7	0.68	Siedlung Törten/ Konsumgebäude	10	Dessau, Stahlhaus	Stahlhaus	LINESTRING(12.245894 51.804672,12.24599 51.804683700000005)
37	Dessau	Bergens Busch	de:15001:19946::03	51.83717	12.175812	bus	MATCHED_THOUGH_REVERSED_DIR	n444515449	8.5	0.47	Bergens Busch	17,N1,N5	Dessau, Mosigkauer Str. / Dessau, Mosigkauer Str.	Zentralfriedhof Süd	LINESTRING(12.175812 51.83717,12.175767200000001 51.8370991)
38	Dessau	Bergstr. 	de:15001:3297::03	51.799496	12.183886	bus	MATCHED	n7151679927	1.3	0.56	Bergstraße	16,N3	Dessau, Kochstedt, Hirtenhausiedlung		LINESTRING(12.183886 51.799496,12.1839052 51.7994975)
39	Dessau	Bergstr. 	de:15001:3297::04	51.799343	12.184149	bus	MATCHED	n7151679928	5.2	0.45	Bergstraße	16,N2	Dessau, Kochstedt, Wolfsgartenstr. [ldw] / Dessau, Königendorfer Str.		LINESTRING(12.184149 51.799343,12.1842077 51.799314300000006)
40	Dessau	Bernburger Str. 	de:15001:3257::03	51.821606	12.23942	bus	MATCHED	n497976368	14.3	0.52	Bernburger Straße	11,12	Dessau, Wasserwerkstr.	Fröbelstraße	LINESTRING(12.23942 51.821606,12.23938 51.82148)
41	Dessau	Bernburger Str. 	de:15001:3257::04	51.821842	12.239523	bus	MATCHED	n497976372	30.4	0.4	Bernburger Straße	11,12	Dessau, Am Pollingpark	Chaponstraße / Am Pollingpark	LINESTRING(12.239523 51.821842,12.23957 51.82157)
42	Dessau	Berufsschulzentrum/Haupteingang	de:15001:16749::01	51.826481	12.212759	tram	MATCHED	n355986778	11.5	0.33	BSZ Haupteingang	3	Dessau, Berufsschulzentrum/Sporthalle	BSZ Sporthalle	LINESTRING(12.212759 51.826481,12.212614700000001 51.8264292)
43	Dessau	Berufsschulzentrum/Haupteingang	de:15001:16749::02	51.826412	12.212806	tram	MATCHED_THOUGH_OSM_NO_NAME	w841054431	4.7	0.31		3	Dessau, Robert-Bosch-Str./Anhalt Arena	Robert-Bosch-Straße	LINESTRING(12.212806 51.826412,12.212867295116668 51.826392665780595)
44	Dessau	Berufsschulzentrum/Haupteingang	de:15001:16749::03	51.82653	12.212656	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					17,3	Dessau, Berufsschulzentrum/Sporthalle / Dessau, Junkersstr./Golfpark		POINT(12.212656 51.82653)
45	Dessau	Berufsschulzentrum/Haupteingang	de:15001:16749::04	51.826424	12.212698	bus	MATCHED	n378253618	23.7	0.36	BSZ Haupteingang	16,17,3	Dessau, Kochstedt, Semmelweisstr. / Dessau, Landesverwaltungsamt / Dessau, Zunftstr./Kaufland / Dessau, Hauptbahnhof (Tram/Bus)	Bauhausmuseum / Landesverwaltungsamt	LINESTRING(12.212698 51.826424,12.2123808 51.8265052)
