	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Annaburg	Annaburg	de:15091:8011048:1:01	51.728655	13.033048	trainish	MATCHED	w288801321	1.9	0.82	Annaburg				LINESTRING(13.033048 51.728655,13.033073987169608 51.72866129915495)
1	Annaburg	Annaburg	de:15091:8011048:2:02	51.728604	13.032971	trainish	MATCHED	w288801323	1.7	0.83	Annaburg				LINESTRING(13.032971 51.728604,13.032993535622111 51.72859904110993)
2	Annaburg	Baderei	de:15091:3761	51.730186	13.050722		NO_MATCH_AND_SEEMS_UNSERVED								POINT(13.050722 51.730186)
3	Annaburg	Bahnhof (Bus)	de:15091:985::03	51.728897	13.033315	bus	MATCHED	n12770409391	9.2	0.56	Annaburg Bahnhof	363,364,379	Jessen(Elster) / Annaburg, Sägewerk / Annaburg, Sintolan		LINESTRING(13.033315 51.728897,13.033286100000002 51.7288165)
4	Annaburg	Bethau	de:15091:971	51.673535	12.998186		MATCHED	n13008938107	3.4	0.72	Bethau				LINESTRING(12.998186 51.673535,12.998178000000001 51.6735653)
5	Annaburg	Gehmen (Axien)	de:15091:933	51.708631	12.870649		MATCHED	n12741154252	16.6	0.37	Gehmen				LINESTRING(12.870649 51.708631,12.8705545 51.708493700000005)
6	Annaburg	Gertrudshof	de:15091:982	51.745729	13.009537		MATCHED	n13009738336	73.3	0.12	Annaburg, Gertrudshof				LINESTRING(13.009537 51.745729,13.010115800000001 51.7462809)
7	Annaburg	Lebien	de:15091:976	51.721933	12.937884		MATCHED_AMBIGUOUSLY	n12741382507	27.7	0.27	Lebien				LINESTRING(12.937884 51.721933,12.9375373 51.7218078)
8	Annaburg	Lebien	de:15091:976	51.721933	12.937884		MATCHED_AMBIGUOUSLY	n12741382506	5.7	0.62	Lebien				LINESTRING(12.937884 51.721933,12.937903400000001 51.721883000000005)
9	Annaburg	Löben (Annaburg)	de:15091:957	51.765665	13.076397		MATCHED	n12327577669	26.2	0.28	Löben				LINESTRING(13.076397 51.765665,13.076023800000002 51.765709400000006)
10	Annaburg	Markt	de:15091:980	51.731315	13.046927		MATCHED_AMBIGUOUSLY	n13009738301	1.3	0.84	Markt				LINESTRING(13.046927 51.731315,13.046920400000001 51.731326200000005)
11	Annaburg	Markt	de:15091:980	51.731315	13.046927		MATCHED_AMBIGUOUSLY	n12222491001	11.8	0.45	Markt				LINESTRING(13.046927 51.731315,13.046883500000002 51.7312129)
12	Annaburg	Meuselko (Löben)	de:15091:956	51.757124	13.094929		MATCHED_THOUGH_OSM_NO_NAME	n262682858	8.0	0.17					LINESTRING(13.094929 51.757124,13.0949413 51.757052400000006)
13	Annaburg	Mühlenstr. 	de:15091:979	51.735784	13.04304		NO_MATCH_AND_SEEMS_UNSERVED								POINT(13.04304 51.735784)
14	Annaburg	Pflegeheim	de:15091:3773	51.727648	13.047932		NO_MATCH_AND_SEEMS_UNSERVED								POINT(13.047932 51.727648)
15	Annaburg	Premsendorf	de:15091:1014	51.753929	13.128619		MATCHED	n10727478365	12.2	0.44	Premsendorf			Holzdorf, Bahnhof	LINESTRING(13.128619 51.753929,13.128452000000001 51.753892500000006)
16	Annaburg	Schlossstr. 	de:15091:1002	51.729136	13.044401		MATCHED	n704312205	13.3	0.34	Annaburg, Schloßstraße				LINESTRING(13.044401 51.729136,13.0442569 51.7290567)
