	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Acht	Kapelle	de:07137:030387:01:01	50.369956	7.07249	bus	MATCHED	n3674724288	2.6	0.8	Kapelle, Acht	385,396	Langenfeld (Eifel) Kindergarten / Arft Dorfstraße / Welschenbach Gemeindehaus	Welschenbach Gemeindehaus	LINESTRING(7.07249 50.369956,7.0724843 50.369932500000004)
1	Acht	Kapelle	de:07137:030387:02:02	50.369933	7.072742	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					385,388,396	Welschenbach Gemeindehaus / Siebenbach Siebenbacher Mühle		POINT(7.072742 50.369933)
2	Acht	Kapelle	de:07137:030387:03:03	50.369819	7.072544	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					388,396,885	Langenfeld (Eifel) Achter Straße / Arft Dorfstraße		POINT(7.072544 50.369819)
3	Alken	Bachstraße	de:07137:030052:01:01	50.249365	7.44654	bus	MATCHED	n9534214329	1.9	0.88	Alken, Bachstraße	31,349,N31	Alken Kirchstraße	Alken, Kirchstraße	LINESTRING(7.44654 50.249365,7.4465136 50.2493652)
4	Alken	Bachstraße	de:07137:030052:02:02	50.250049	7.44636	bus	MATCHED	n9534214330	3.8	0.82	Alken, Bachstraße	31,349,N31	Oberfell Hauptstraße	Oberfell, Hauptstraße	LINESTRING(7.44636 50.250049,7.4463983 50.2500726)
5	Alken	Einkaufsmarkt	de:07137:030693:01:01	50.241949	7.446495	bus	NO_MATCH					346,369	Löf Kattenes Bürgerhaus / Nörtershausen Schulstraße / Löf Alte Moselstraße / Alken Friedhof / Brodenbach Niederbach		POINT(7.446495 50.241949)
6	Alken	Friedhof	de:07137:030051:01:01	50.246958	7.448732	bus	NO_MATCH					346,349	Alken Einkaufsmarkt / Löf Alte Moselstraße / Oberfell Grundschule / Oberfell Kindergarten		POINT(7.448732 50.246958)
7	Alken	Kirchstraße	de:07137:030053:01:01	50.247556	7.446791	bus	MATCHED	n9534214327	3.1	0.85	Alken, Kirchstraße	31,349,N31	Alken Löfer Brücke / Brodenbach Niederbach / Löf Alte Moselstraße	Alken, Löfer Brücke	LINESTRING(7.446791 50.247556,7.4467805 50.2475831)
8	Alken	Kirchstraße	de:07137:030053:02:02	50.247636	7.446917	bus	MATCHED	n9534214328	4.3	0.81	Alken, Kirchstraße	31,349,N31	Alken Bachstraße	Alken, Bachstraße	LINESTRING(7.446917 50.247636,7.446957500000001 50.2476071)
9	Alken	Löfer Brücke	de:07137:030054:01:01	50.239478	7.444923	bus	MATCHED	n9534214325	1.8	0.9	Alken, Löfer Brücke	31,743,N31	Löf Alte Moselstraße / Alken Kirchstraße	Alken, Kirchstraße	LINESTRING(7.444923 50.239478,7.4449392 50.239490100000005)
10	Alken	Löfer Brücke	de:07137:030054:02:02	50.240145	7.444698	bus	MATCHED	n9534214326	8.0	0.73	Alken, Löfer Brücke	31,743,N31	Brodenbach Niederbach	Brodenbach, Niederbach	LINESTRING(7.444698 50.240145,7.4446696 50.240214900000005)
11	Andernach	Abzw. Lohmannstraße	de:07137:030530:01:01	50.415738	7.409655	bus	MATCHED	n287066808	6.2	0.64	Abzw. Lohmannstraße	306	Andernach Miesenheim Andernacher Straße / Plaidt IGS		LINESTRING(7.409655 50.415738,7.4096606000000005 50.415793300000004)
12	Andernach	Abzw. Lohmannstraße	de:07137:030530:02:02	50.416539	7.410131	bus	MATCHED	n287066809	4.9	0.68	Abzw. Lohmannstraße	306	Andernach Kaserne		LINESTRING(7.410131 50.416539,7.4101802 50.4165087)
13	Andernach	Altenzentrum	de:07137:030489:01:01	50.420311	7.398857	bus	MATCHED	n9049132902	4.3	0.82	Altenzentrum	300,301,304,N29	Andernach Südhöhe / Andernach Theodor-Heuss-Straße	Theodor-Heuss-Straße	LINESTRING(7.398857 50.420311,7.3988937 50.420280600000005)
14	Andernach	Altenzentrum	de:07137:030489:02:02	50.420334	7.398929	bus	MATCHED	n12346632858	18.6	0.58	Altenzentrum	300,301,304,N29	Andernach Leipziger Straße	Leipziger Straße	LINESTRING(7.398929 50.420334,7.398835500000001 50.4204899)
15	Andernach	Am Weißen Haus	de:07137:030671:01:01	50.414478	7.417937	bus	MATCHED	n12553463370	13.2	0.63	Am Weißen Haus	300,328	Weißenthurm Stierweg / Weißenthurm Mittelortsiedlung	Mittelortsiedlung	LINESTRING(7.417937 50.414478,7.417838400000001 50.4143777)
16	Andernach	Am Weißen Haus	de:07137:030671:02:02	50.415119	7.417587	bus	MATCHED	n12553463368	8.1	0.72	Am Weißen Haus	300,311,328	Andernach Miesenheim Andernacher Straße / Andernach Kräwerweg	Kräwerweg / Andernacher Straße	LINESTRING(7.417587 50.415119,7.4175307 50.4151821)
17	Andernach	An der Mohrsmühle	de:07137:030754:01:01	50.427356	7.404148	bus	NO_MATCH					311	Andernach Kastanienallee		POINT(7.404148 50.427356)
18	Andernach	Antel	de:07137:030490	50.435396	7.388365		MATCHED	n9049132874	187.4	0.05	Antel			Untere Antel	LINESTRING(7.388365 50.435396,7.3859976000000005 50.434653000000004)
19	Andernach	Bad Tönisstein Seniorendomizil	de:07137:030481:01:01	50.455001	7.298111	bus	MATCHED_THOUGH_OSM_NO_NAME	n6604430818	44.0	0.1		807	Burgbrohl Bahnhof		LINESTRING(7.298111 50.455001,7.2977128 50.4553043)
20	Andernach	Bad Tönisstein Seniorendomizil	de:07137:030481:02:02	50.454886	7.29812	bus	MATCHED	n2714858776	5.0	0.69	Bad Tönisstein, Seniorendomizil	807	Wassenach Gewerbegebiet		LINESTRING(7.29812 50.454886,7.2981771 50.454859400000004)
21	Andernach	Bahnhof	de:07137:030039:01:01	50.434818	7.403385	bus	MATCHED	w977963541	8.4	0.59	Andernach Bahnhof	300,301,306,310,311,N21,N26,N28,N30	Andernach Frankenstraße / Andernach Niederhof / Andernach Bahnhofstraße		LINESTRING(7.403385 50.434818,7.403453878502176 50.43487992485453)
22	Andernach	Bahnhof	de:07137:030039:02:02	50.434772	7.403465	bus	MATCHED	n9049132913	4.4	0.7	Andernach Bahnhof	301,302,305,306,310,395,399,818,N23,N26,N29	Andernach Frankenstraße / Andernach Namedy Schloßstraße / Andernach Kastanienallee / Andernach Runder Turm / Andernach Bahnhofstraße / Brohl-Lützing Brohl Bf / Weißenthurm Obere Fährstraße / Weißenthurm Bahnhof / Andernach Niederhof / Miesenheim Andernacher Straße / Andernach Unterer Kirchberg	Unterer Kirchberg / Runder Turm / Bahnhofstraße	LINESTRING(7.403465 50.434772,7.4034640000000005 50.4348116)
23	Andernach	Bahnhof	de:07137:030039:03:03	50.434892	7.403142	bus	MATCHED	n9049132914	7.7	0.6	Andernach Bahnhof	313,314	Andernach Stadtgraben	Kastanienallee	LINESTRING(7.403142 50.434892,7.4032194 50.434940000000005)
