	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Frankenried	Cafe Anderl	de:09762:1002:0:1	47.871033	10.664359		MATCHED	n8378314718	7.9	1.0	Cafe Anderl			Frankenried, Dorfplatz	LINESTRING(10.664359 47.871033,10.664380300000001 47.870963100000004)
1	Frankenried	Cafe Anderl	de:09762:1002:0:2	47.870954	10.664422		MATCHED	n8378314717	10.0	1.0	Cafe Anderl			Kaufbeuren Bahnhof / Allgäuer Str.	LINESTRING(10.664422 47.870954,10.6643872 47.8710408)
2	Großkemnat	Gutwillen	de:09762:948:0:1	47.885692	10.589978	bus	MATCHED	n8844644063	3.6	1.0	Großkemnat, Gutwillen	26	Großkemnat	Großkemnat	LINESTRING(10.589978 47.885692,10.590013500000001 47.885713700000004)
3	Hirschzell	Bärenseestraße	de:09762:994:0:1	47.870279	10.643222	bus	MATCHED	n8378124887	1.4	1.0	Bärenseestraße	6	Hirschzell, Bärenseestraße	Cafe Anderl / Allgäuer Str.	LINESTRING(10.643222 47.870279,10.6432035 47.8702776)
4	Hirschzell	Bärenseestraße	de:09762:994:0:2	47.870346	10.643257	bus	MATCHED	n8844609175	1.0	1.0	Bärenseestraße	6	Kaufbeuren, Allgäuer Str. / Frankenried, Cafe Anderl	Allgäuer Str.	LINESTRING(10.643257 47.870346,10.6432696 47.8703438)
5	Kaufbeuren	Allgäuer Str. 	de:09762:993:0:1	47.876359	10.641263	bus	MATCHED	n8378124886	1.4	1.0	Allgäuer Str.	6	Hirschzell, Bärenseestraße / Hirschzell, Bärenseestraße / Frankenried, Cafe Anderl	Bärenseestraße / Cafe Anderl	LINESTRING(10.641263 47.876359,10.6412473 47.8763525)
6	Kaufbeuren	Allgäuer Str. 	de:09762:993:0:2	47.876624	10.641263	bus	MATCHED	n8378124885	2.8	1.0	Allgäuer Str.	6	Kaufbeuren, Burgfrieden	Burgfrieden	LINESTRING(10.641263 47.876624,10.6412998 47.8766235)
7	Kaufbeuren	Alte Poststraße	de:09762:921:0:1	47.886318	10.639035	bus	MATCHED	n961418208	33.3	1.0	Alte Poststraße	11	Kaufbeuren, Breslauer Str.	Breslauer Straße	LINESTRING(10.639035 47.886318,10.6390802 47.886020300000006)
8	Kaufbeuren	Alte Poststraße	de:09762:921:0:2	47.885969	10.63899	bus	MATCHED	n961418029	2.3	1.0	Alte Poststraße	11	Kaufbeuren, Kelsstr./Finanzamt	Kelsstraße/Finanzamt	LINESTRING(10.63899 47.885969,10.638964900000001 47.8859573)
9	Kaufbeuren	Altes Rathaus	de:09762:7972:0:1	47.879908	10.622677		NO_MATCH_AND_SEEMS_UNSERVED								POINT(10.622677 47.879908)
10	Kaufbeuren	Am Bärenwald	de:09762:983:0:1	47.86265	10.631957	bus	MATCHED	n299465717	3.5	1.0	Am Bärenwald	5	Kaufbeuren, Falkensteinweg	Falkensteinweg	LINESTRING(10.631957 47.86265,10.631911 47.8626438)
11	Kaufbeuren	Am Kaisergraben	de:09762:964:0:2	47.888155	10.613838	bus	MATCHED	n7254780049	0.6	1.0	Am Kaisergraben	23,26	Kaufbeuren, Plärrer	Plärrer [5] / Plärrer [3]	LINESTRING(10.613838 47.888155,10.613843600000001 47.8881517)
12	Kaufbeuren	Amtsgericht	de:09762:916:0:1	47.876883	10.625013	bus	MATCHED	n760319007	1.8	1.0	Amtsgericht	10,11,12,13,16,17,26,5,54,57,58,6,9	Kaufbeuren, Plärrer / Kaufbeuren, Plärrer / Kaufbeuren / Kaufbeuren / Kaufbeuren / Kaufbeuren / Kaufbeuren	Kaufbeuren Bahnhof	LINESTRING(10.625013 47.876883,10.6249987 47.876870100000005)
13	Kaufbeuren	Amtsgericht	de:09762:916:0:6	47.877179	10.625085	bus	MATCHED	n760319002	1.0	1.0	Amtsgericht	11,12,13,16,17,26,5,57,58,6,9	Kaufbeuren, Plärrer / Kaufbeuren, Stadtsaal / Kaufbeuren, Plärrer / Kaufbeuren, Plärrer / Kaufbeuren / Kaufbeuren, Plärrer / Kaufbeuren, Plärrer / Kaufbeuren, Obermayerstraße / Kaufbeuren, Plärrer / Kaufbeuren, Plärrer / Kaufbeuren, Schraderschule / Kaufbeuren, Plärrer / Kaufbeuren, Plärrer	Plärrer [2] / Stadtsaal / Plärrer [6] / Plärrer [3] / Plärrer [4] / Schraderschule	LINESTRING(10.625085 47.877179,10.6250868 47.87717)
14	Kaufbeuren	Augsb. /A. Poststr. 	de:09762:942:0:1	47.88592	10.640167	bus	MATCHED	n4182144610	0.3	1.0	Augsburger Straße/Alte Poststraße	13	Kaufbeuren, Waldfriedhof	Waldfriedhof	LINESTRING(10.640167 47.88592,10.6401704 47.885918200000006)
15	Kaufbeuren	Augsb. /A. Poststr. 	de:09762:942:0:2	47.885511	10.638838	bus	MATCHED	n4182144609	5.6	1.0	Augsburger Straße/Alte Poststraße	13,16,58	Kaufbeuren, Kelsstr./Finanzamt / Kaufbeuren / Kaufbeuren, Ulrichskirche	Kelsstraße/Finanzamt / Ulrichskirche / Kaufbeuren Bahnhof	LINESTRING(10.638838 47.885511,10.6388137 47.885558700000004)
16	Kaufbeuren	Barbarossastraße	de:09762:969:0:1	47.891721	10.628579	bus	MATCHED	n6510846454	0.9	1.0	Barbarossastraße	5	Kaufbeuren, Hohenstaufenstr.	Hohenstaufenstr.	LINESTRING(10.628579 47.891721,10.6285893 47.8917171)
17	Kaufbeuren	Bavariaring	de:09762:742:0:1	47.894914	10.643482		MATCHED	n8416147047	2.3	0.62	Bavaria Ring				LINESTRING(10.643482 47.894914,10.6434628 47.894929700000006)
18	Kaufbeuren	Beeth. (deakt. )	de:09762:1092:0:1	47.882209	10.632603		NO_MATCH_AND_SEEMS_UNSERVED								POINT(10.632603 47.882209)
19	Kaufbeuren	Bienenberg	de:09762:981:0:1	47.86858	10.630421	bus	MATCHED	n8414929962	4.2	1.0	Bienenberg	5	Kaufbeuren, Falkensteinweg	Falkensteinweg	LINESTRING(10.630421 47.86858,10.630367600000001 47.868567500000005)
20	Kaufbeuren	Bienenberg	de:09762:981:0:2	47.868496	10.630573	bus	MATCHED	n279677409	7.1	1.0	Bienenberg	5	Kaufbeuren, Weiherweg	Weiherweg	LINESTRING(10.630573 47.868496,10.6306592 47.868523700000004)
21	Kaufbeuren	Breslauer Str. 	de:09762:922:0:1	47.888908	10.639664	bus	MATCHED	n4182141357	3.7	1.0	Breslauer Straße	11	Kaufbeuren, Leinauer Hang	Kaufbeuren, Leinauer Hang	LINESTRING(10.639664 47.888908,10.6397039 47.888887800000006)
22	Kaufbeuren	Breslauer Str. 	de:09762:922:0:2	47.889029	10.639431	bus	MATCHED	n4182137962	1.7	1.0	Breslauer Straße	11	Kaufbeuren, Alte Poststraße	Alte Poststraße	LINESTRING(10.639431 47.889029,10.6394363 47.8890145)
23	Kaufbeuren	Buchloer Straße	de:09762:958:0:1	47.89498	10.611628	bus	MATCHED	n7254780053	3.9	1.0	Buchloer Straße	23,26	Kaufbeuren, Högg	Högg	LINESTRING(10.611628 47.89498,10.6116565 47.894950800000004)
24	Kaufbeuren	Buchloer Straße	de:09762:958:0:2	47.895203	10.611529	bus	MATCHED	n7254780054	7.8	1.0	Buchloer Straße	23,26	Kaufbeuren, Am Kaisergraben / Kaufbeuren, Marienschule/BKH	Am Kaisergraben	LINESTRING(10.611529 47.895203,10.6115086 47.8952722)
25	Kaufbeuren	Burgfrieden	de:09762:1036:0:1	47.87945	10.640131	bus	MATCHED	n8378124884	0.8	1.0	Burgfrieden	6	Kaufbeuren, Allgäuer Str.	Allgäuer Str.	LINESTRING(10.640131 47.87945,10.6401269 47.879443300000005)
26	Kaufbeuren	Burgfrieden	de:09762:1036:0:2	47.879474	10.64023	bus	MATCHED	n8378124883	4.0	1.0	Burgfrieden	6	Kaufbeuren, Hausnerweg / Kaufbeuren, Grafensteigle	Grafensteigle	LINESTRING(10.64023 47.879474,10.6402836 47.879476200000006)
27	Kaufbeuren	Buronstr. 	de:09762:2414:0:1	47.893456	10.630277	bus	NO_MATCH					12	Kaufbeuren, J.-Lederer-Schule		POINT(10.630277 47.893456)
28	Kaufbeuren	Buronstr. 	de:09762:2414:0:2	47.893456	10.630277		NO_MATCH_AND_SEEMS_UNSERVED								POINT(10.630277 47.893456)
29	Kaufbeuren	Crescentia-Brücke	de:09762:1003:0:1	47.881426	10.626657	bus	MATCHED	n4182137961	4.6	1.0	Crescentia-Brücke	11,13,16,18,58	Kaufbeuren, Plärrer / Kaufbeuren, Plärrer / Kaufbeuren, Rathaus / Kaufbeuren, Plärrer	Plärrer [2] / Kaufbeuren Bahnhof / Plärrer [6] / Rathaus	LINESTRING(10.626657 47.881426,10.626709700000001 47.881447900000005)
30	Kaufbeuren	Eichwald	de:09762:730:0:1	47.872334	10.576189	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					75,76	Brandeln		POINT(10.576189 47.872334)
31	Kaufbeuren	Eichwald	de:09762:730:0:2	47.872298	10.576216	bus	MATCHED	n9392675610	1.3	0.87	Eichwald	75,76	Oberbeuren, Hauptstraße		LINESTRING(10.576216 47.872298,10.5761993 47.872295400000006)
