	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Abtsbessingen	Billeben	de:16065:900377	51.264687	10.738494		MATCHED_AMBIGUOUSLY	n12536287079	58.6	0.05					LINESTRING(10.738494 51.264687,10.738400200000001 51.2652103)
1	Abtsbessingen	Billeben	de:16065:900377	51.264687	10.738494		MATCHED_AMBIGUOUSLY	n12536287080	172.6	0.06	Billeben				LINESTRING(10.738494 51.264687,10.7391042 51.2631832)
2	Abtsbessingen	Ort	de:16065:900380	51.262001	10.76193		MATCHED_AMBIGUOUSLY	n12536287078	178.6	0.06	Abtsbessingen, Ort				LINESTRING(10.76193 51.262001,10.761865 51.2603955)
3	Abtsbessingen	Ort	de:16065:900380	51.262001	10.76193		MATCHED_AMBIGUOUSLY	n12536287077	178.5	0.06	Abtsbessingen, Ort			Billeben	LINESTRING(10.76193 51.262001,10.761982300000001 51.2603966)
4	An der Schmücke	Stadt, Braunsroda	de:16065:800124	51.309357	11.247382		MATCHED	n2967105769	4.8	0.44	Braunsroda				LINESTRING(11.247382 51.309357,11.247325 51.309332500000004)
5	An der Schmücke	Stadt, Bretleben	de:16065:8010061:801006100:801006150	51.340636	11.241092	trainish	MATCHED	n3010886655	16.0	0.3	Bretleben				LINESTRING(11.241092 51.340636,11.2408625 51.3406443)
6	An der Schmücke	Stadt, Bretleben	de:16065:8010061:801006101:801006102	51.340693	11.240745	trainish	MATCHED	n3010886672	7.2	0.42	Bretleben			Reinsdorf (bei Artern) / Heldrungen	LINESTRING(11.240745 51.340693,11.2408484 51.3406858)
7	An der Schmücke	Stadt, Bretleben (Bushaltestelle)	de:16065:800130::80013000	51.336193	11.232761		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.232761 51.336193)
8	An der Schmücke	Stadt, Bretleben (Bushaltestelle)	de:16065:800130::80013001	51.336193	11.232761	bus	NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.232761 51.336193)
9	An der Schmücke	Stadt, Gorsleben	de:16065:800262	51.277532	11.18344		MATCHED	n10250473891	80.1	0.07	Gorsleben				LINESTRING(11.18344 51.277532,11.1833256 51.2768152)
10	An der Schmücke	Stadt, Hauteroda	de:16065:800300	51.266211	11.275447		MATCHED	n12836469314	56.2	0.11	Hauteroda				LINESTRING(11.275447 51.266211,11.275988700000001 51.2665845)
11	An der Schmücke	Stadt, Heldrungen	de:16065:8011852:801185200:801185250	51.302412	11.183545	trainish	MATCHED	n2999825401	8.4	0.39	Heldrungen			Etzleben / Bretleben / Griefstedt / Artern	LINESTRING(11.183545 51.302412,11.1836213 51.3024708)
12	An der Schmücke	Stadt, Hemleben	de:16065:800334::80033400	51.256237	11.22384		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.22384 51.256237)
13	Artern	Am Königstuhl	de:16065:765010::76501000	51.366838	11.302438		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.302438 51.366838)
14	Artern	Bahnhof	de:16065:900997::90099700	51.362986	11.311095	bus	MATCHED	n8487156994	20.7	0.39	Artern (Unstrut), Bahnhof	530	Artern, Rudolf-Breitscheid-Straße	Artern, Rudolf-Breitscheid-Straße	LINESTRING(11.311095 51.362986,11.3108912 51.3628505)
15	Artern	Bahnhof	de:16065:900997::90099701	51.362987	11.311097	bus	NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.311097 51.362987)
16	Artern	Bahnhof	de:16065:900997::90099702	51.362987	11.311097		MATCHED	n1878018727	33.7	0.11	Artern			Voigtstedt / Sangerhausen	LINESTRING(11.311097 51.362987,11.3108222 51.363236400000005)
17	Artern	Bahnhof	de:16065:900997::90099703	51.362986	11.311095		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.311095 51.362986)
18	Artern	Busbahnhof	de:16065:800023::80002300	51.362215	11.288754	bus	MATCHED	w177326415	8.7	0.58	Artern (Unstrut), Busbahnhof	530	Artern, Friedhof / Schönfeld (bei Artern)		LINESTRING(11.288754 51.362215,11.288751247326076 51.362292949126584)
19	Artern	Busbahnhof	de:16065:800023::80002301	51.36218	11.288636	bus	MATCHED	n8487156986	5.4	0.66	Artern (Unstrut), Busbahnhof			Artern, Friedhof	LINESTRING(11.288636 51.36218,11.288607200000001 51.362225200000005)
20	Artern	Busbahnhof	de:16065:800023::80002302	51.362216	11.288701	bus	MATCHED	w177326420	3.0	0.8	Artern (Unstrut), Busbahnhof			Heygendorf	LINESTRING(11.288701 51.362216,11.288685914998942 51.36219070072182)
21	Artern	Busbahnhof	de:16065:800023::80002303	51.362252	11.288769	bus	MATCHED	n1877817533	2.0	0.8	Artern (Unstrut), Busbahnhof				LINESTRING(11.288769 51.362252,11.288746000000002 51.3622633)
22	Artern	Busbahnhof	de:16065:800023::80002304	51.362006	11.289093	bus	MATCHED	n8487156985	41.9	0.25	Artern (Unstrut), Busbahnhof				LINESTRING(11.289093 51.362006,11.288658 51.362266500000004)
23	Artern	Friedhof	de:16065:900993	51.370957	11.287828		MATCHED_AMBIGUOUSLY	n8487156989	11.2	0.46	Artern, Friedhof			Artern, Puschkinstraße	LINESTRING(11.287828 51.370957,11.2879795 51.3709897)
24	Artern	Friedhof	de:16065:900993	51.370957	11.287828		MATCHED_AMBIGUOUSLY	n8487156988	4.0	0.69	Artern, Friedhof			Artern (Unstrut), Busbahnhof	LINESTRING(11.287828 51.370957,11.287821000000001 51.370992900000005)
25	Artern	Harzstraße	de:16065:900991	51.36604	11.290107		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.290107 51.36604)
26	Artern	Heinrich-Hoffmann-von-Fallersleben-Straße	de:16065:900995::90099500	51.366022	11.300926		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.300926 51.366022)
27	Artern	Heinrich-Hoffmann-von-Fallersleben-Straße	de:16065:900995::90099501	51.366003	11.300922		MATCHED	n1885359425	0.7	0.66	Artern von-Fallersleben-Straße			Artern, Rudolf-Breitscheid-Straße	LINESTRING(11.300922 51.366003,11.3009325 51.366004200000006)
28	Artern	Kalkfeld	de:16065:800833	51.376293	11.284998		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.284998 51.376293)
29	Artern	Kirchstraße	de:16065:765012::76501200	51.365796	11.289272		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.289272 51.365796)
30	Artern	Otto-Brünner-Straße	de:16065:765013::76501300	51.365924	11.308409		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.308409 51.365924)
31	Artern	Puschkinstraße	de:16065:900994	51.36506	11.295155		MATCHED_AMBIGUOUSLY	n8487156991	12.2	0.44	Artern, Puschkinstraße			Artern, Rudolf-Breitscheid-Straße	LINESTRING(11.295155 51.36506,11.294989900000001 51.3650966)
32	Artern	Puschkinstraße	de:16065:900994	51.36506	11.295155		MATCHED_AMBIGUOUSLY	n8487156990	126.3	0.08	Artern, Puschkinstraße			Artern, Friedhof	LINESTRING(11.295155 51.36506,11.293696200000001 51.365734800000006)
33	Artern	Ritterstraße	de:16065:765014::76501400	51.36335	11.294398		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.294398 51.36335)
34	Artern	Rudolf-Breitscheid-Straße	de:16065:765001	51.362072	11.307128		NO_MATCH_AND_SEEMS_UNSERVED								POINT(11.307128 51.362072)
