	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Alt Rosenthal	Bahnhof	de:12064:900321302:1:50	52.55032	14.278472	trainish	MATCHED	n5213148684	46.1	0.22	Alt Rosenthal			Seelow-Gusow	LINESTRING(14.278472 52.55032,14.279132200000001 52.550416000000006)
1	Alt Rosenthal	Bahnhof	de:12064:900321302:2:51	52.55031	14.278016	trainish	MATCHED	n5213148685	40.6	0.24	Alt Rosenthal			Trebnitz (Mark)	LINESTRING(14.278016 52.55031,14.278601900000002 52.5503823)
2	Alt Rüdersdorf	K. -Liebknecht-Str. 	de:12064:900320242::1	52.465815	13.809031	bus	MATCHED	w1285928721	2.1	0.83	Alt Rüdersdorf, Karl-Liebknecht-Straße	950	Rüdersdorf, Marienstr.	Marienstraße	LINESTRING(13.809031 52.465815,13.8090015 52.4658101)
3	Alt Rüdersdorf	K. -Liebknecht-Str. 	de:12064:900320242::2	52.465789	13.809532	bus	MATCHED	w1285928722	11.9	0.62	Alt Rüdersdorf, Karl-Liebknecht-Straße	950	Alt Rüdersdorf, Kirche	Alt Rüdersdorf, Kirche	LINESTRING(13.809532 52.465789,13.809702900000001 52.4658101)
4	Alt Rüdersdorf	Kirche	de:12064:900320264::1	52.467396	13.812497	bus	MATCHED	w1315808889	4.2	0.8	Alt Rüdersdorf, Kirche	950	Alt Rüdersdorf, K.-Liebknecht-Str.	Alt Rüdersdorf, Karl-Liebknecht-Straße	LINESTRING(13.812497 52.467396,13.812461500000001 52.46742685)
5	Alt Rüdersdorf	Kirche	de:12064:900320264::2	52.467387	13.812559	bus	MATCHED	w1315808888	3.8	0.81	Alt Rüdersdorf, Kirche	950	Alt Rüdersdorf, Mühle	Alt Rüdersdorf, Mühle	LINESTRING(13.812559 52.467387,13.812602950000002 52.467366600000005)
6	Alt Rüdersdorf	Mühle	de:12064:900320263::1	52.471548	13.815184	bus	MATCHED	w1315808887	5.6	0.76	Alt Rüdersdorf, Mühle	950	Alt Rüdersdorf, Kirche	Alt Rüdersdorf, Kirche	LINESTRING(13.815184 52.471548,13.8152221 52.4715928)
7	Alt Rüdersdorf	Mühle	de:12064:900320263::2	52.471573	13.815316	bus	MATCHED	w1315808886	0.4	0.95	Alt Rüdersdorf, Mühle	950	Alt Rüdersdorf, Sieben Häuser	Alt Rüdersdorf, Sieben Häuser	LINESTRING(13.815316 52.471573,13.81531765 52.47156935)
8	Alt Rüdersdorf	Sieben Häuser	de:12064:900320262::1	52.47609	13.829976	bus	MATCHED	w1315808884	3.7	0.81	Alt Rüdersdorf, Sieben Häuser	950	Alt Rüdersdorf, Mühle	Alt Rüdersdorf, Mühle	LINESTRING(13.829976 52.47609,13.83000735 52.47611725)
9	Alt Rüdersdorf	Sieben Häuser	de:12064:900320262::2	52.475919	13.829718	bus	MATCHED	w1315808885	2.4	0.86	Alt Rüdersdorf, Sieben Häuser	950	Herzfelde (MOL), Rüdersdorfer Str.	Herzfelde (MOL), Rüdersdorfer Straße	LINESTRING(13.829718 52.475919,13.8297499 52.4759107)
