	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Andechs	Erlinger Höhe	de:09188:5408:0:1	47.964506	11.176982	bus	MATCHED	n9157301491	1.8	1.0	Erlinger Höhe	951,958	Herrsching, Strittholzstraße	Herrsching, Strittholzstraße	LINESTRING(11.176982 47.964506,11.176958800000001 47.9645017)
1	Andechs	Erlinger Höhe	de:09188:5408:0:2	47.964645	11.17745	bus	MATCHED	n9157301490	19.4	1.0	Erlinger Höhe	951,958	Erling, Herrschinger Straße	Erling, Herrschinger Straße	LINESTRING(11.17745 47.964645,11.177695700000001 47.964701600000005)
2	Andechs	Frieding	de:09188:5512:0:1	48.010471	11.216832	bus	MATCHED	n6602448137	6.3	1.0	Frieding	950,950V,978V	Seewiesen / Drößling, Gärtnerei / Drößling, Gärtnerei	Drößling, Gärtnerei / Seewiesen	LINESTRING(11.216832 48.010471,11.216750800000002 48.0104849)
3	Andechs	Frieding	de:09188:5512:0:2	48.010585	11.218197	bus	MATCHED	n6602448139	4.9	1.0	Frieding	928	Andechs, Kloster	Andechs, Kloster	LINESTRING(11.218197 48.010585,11.218251100000002 48.010609800000005)
4	Andechs	Frieding	de:09188:5512:0:3	48.010495	11.217119	bus	MATCHED	n6602448138	2.2	1.0	Frieding	950,950V,978V	Widdersberg, Kirchplatz	Kirchplatz	LINESTRING(11.217119 48.010495,11.217093700000001 48.010504700000006)
5	Andechs	Frieding	de:09188:5512:0:4	48.010489	11.218323	bus	MATCHED	n6602448140	10.2	1.0	Frieding	928	Drößling, Gärtnerei	Drößling, Gärtnerei	LINESTRING(11.218323 48.010489,11.218219300000001 48.010429900000005)
6	Andechs	Kloster	de:09188:5404:0:1	47.973167	11.185283	bus	MATCHED	n5347452514	9.4	1.0	Andechs, Kloster	928,951,958	Hannawies, Schulbushaltestelle / Frieding / Erling, Andechser Straße	Frieding, Hannawies / Frieding / Erling, Andechser Straße	LINESTRING(11.185283 47.973167,11.1853791 47.973111800000005)
7	Andechs	Machtlfing	de:09188:5606:0:1	47.947066	11.223776	bus	MATCHED	n8438246181	3.7	1.0	Machtlfing	958	Machtlfing, Angerweg	Machtlfing, Angerweg	LINESTRING(11.223776 47.947066,11.2238144 47.947086500000005)
8	Andechs	Machtlfing	de:09188:5606:0:2	47.946988	11.223776	bus	MATCHED	n8438246192	5.3	1.0	Machtlfing	958	Machtlfing, IWL	Machtlfing, IWL	LINESTRING(11.223776 47.946988,11.2238428 47.9470043)
9	Andechs	Rothenfeld	de:09188:5398:0:1	47.974779	11.221808	bus	MATCHED	n11160435862	4.1	1.0	Rothenfeld	951	Erling, Starnberger Straße		LINESTRING(11.221808 47.974779,11.221812700000001 47.974815400000004)
