	Ortsteil	Haltestelle	globaleID	lat	lon	mode	match_state	osm_id	distance	rating	osm_name	routes	official_direction	osm_direction	WKT
0	Adamsdorf	Abzweig	de:13071:5784:1:1	53.427844	13.045173	bus	MATCHED	n6910224914	38.1	0.27	Adamsdorf, Abzweig	680	Adamsdorf		LINESTRING(13.045173 53.427844,13.044615 53.4277681)
1	Adamsdorf	Abzweig	de:13071:5784:1:2	53.427844	13.045173	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					680	Brustorf / Brustorf, Ausbau		POINT(13.045173 53.427844)
2	Adamsdorf	Abzweig	de:13071:5784:1:3	53.427769	13.045155		MATCHED	n4207608427	33.2	0.23	Adamsdorf, Abzweig			Brustorf, Ausbau / Adamsdorf	LINESTRING(13.045155 53.427769,13.0446661 53.427709)
3	Ahrensberg	Abzweig	de:13071:5692:1:1	53.280498	12.987348	bus	MATCHED	n6916147203	3.0	0.68	Ahrensberg, Abzw.	649,650	Wesenberg Umgehungsstraße		LINESTRING(12.987348 53.280498,12.9873822 53.2805155)
4	Ahrensberg	Abzweig	de:13071:5692:1:2	53.280477	12.987214	bus	MATCHED	w475700472	7.3	0.62	Ahrensberg, Abzweig	649,650	Below, Abzweig		LINESTRING(12.987214 53.280477,12.98732314947891 53.28047694047078)
5	Ahrensberg	Abzweig	de:13071:5692:1:3	53.28052	12.987717		MATCHED	w475700471	30.9	0.25	Ahrensberg, Abzweig				LINESTRING(12.987717 53.28052,12.987278862215694 53.280610443790366)
6	Ahrensberg	Am Weinberg	de:13071:5858:1:1	53.260589	13.03345		NO_MATCH_AND_SEEMS_UNSERVED								POINT(13.03345 53.260589)
7	Ahrensberg	Am Weinberg	de:13071:5858:1:2	53.26061	13.033486	bus	MATCHED	n6939278708	15.0	0.46	Ahrensberg, Am Weinberg	650	Wesenberg, Zentrum / Wesenberg Umgehungsstraße / Wesenberg, Zentrum		LINESTRING(13.033486 53.26061,13.0333292 53.2607062)
8	Ahrensberg	Am Weinberg	de:13071:5858:1:3	53.260739	13.033504		MATCHED	n6939278707	2.3	0.78	Ahrensberg, Am Weinberg				LINESTRING(13.033504 53.260739,13.0335069 53.260718600000004)
9	Alt Kentzlin	Wendeschleife	de:13071:3189:1:1	53.75356	12.961037	bus	MATCHED	n6874567870	3.7	0.75	Alt Kenzlin, Wendeschleife	306	Alt Kentzlin II		LINESTRING(12.961037 53.75356,12.961017 53.7535292)
10	Alt Schwerin	Alt Schwerin	de:13071:7107:1:1	53.512068	12.355554	trainish	MATCHED	n266337520	13.2	0.48	Alt Schwerin			Karow (Meckl) / Malchow Krebssee	LINESTRING(12.355554 53.512068,12.355380700000001 53.5121255)
11	Alt Schwerin	Alt Schwerin	de:13071:7107:2:1	53.512522	12.351063	bus	MATCHED	n3559683162	2.9	0.78	Alt Schwerin	027	Jürgenshof, Abzweig	Plau Heidenholz I	LINESTRING(12.351063 53.512522,12.3510606 53.512495900000005)
12	Alt Schwerin	Alt Schwerin	de:13071:7107:2:2	53.512522	12.351063	bus	MATCHED	w1168934843	3.3	0.75	Alt Schwerin	77	Jürgenshof, Abzweig / Karow (Meckl) Bahnhof		LINESTRING(12.351063 53.512522,12.351097242704476 53.51254374722412)
13	Alt Schwerin	Glashütte	de:13071:7106:1:1	53.530899	12.312291	bus	MATCHED	n6871995063	21.7	0.38	Glashütte	027	Alt Schwerin		LINESTRING(12.312291 53.530899,12.3119668 53.5309274)
14	Alt Schwerin	Jürgenshof	de:13071:7109:1:1	53.49924	12.354108	bus	MATCHED	n6871995053	1.4	0.87	Jürgenshof	027	Malchow, Chausseehaus / Adamshoffnung		LINESTRING(12.354108 53.49924,12.3540898 53.4992341)
15	Alt Schwerin	Mönchbusch	de:13071:7105:1:1	53.534204	12.33165	bus	MATCHED	n6871995070	1.8	0.84	Mönchsbusch	027	Glashütte		LINESTRING(12.33165 53.534204,12.331623400000002 53.534201900000006)
16	Altenhagen	Altenhagen	de:13071:3180:1:1	53.761357	13.105243	bus	NO_MATCH_BUT_OTHER_PLATFORM_MATCHED					112,307	Philippshof		POINT(13.105243 53.761357)
17	Altenhagen	Altenhagen	de:13071:3180:1:2	53.761298	13.105279	bus	MATCHED	n4460308015	2.3	0.81	Altenhagen	112,306,307	Philippshof, Ausbau / Törpin, Lange Reihe / Krusemarkshagen, Abzweig / Altenhagen, Friedhof / Törpin / Krusemarkshagen, Ausbau		LINESTRING(13.105279 53.761298,13.105291200000002 53.7612783)
18	Altenhagen	Ausbau	de:13071:3728:1:1	53.756784	13.095092	bus	MATCHED	n6885993978	29.2	0.32	Altenhagen, Ausbau	112	Fahrenholz		LINESTRING(13.095092 53.756784,13.094652300000002 53.75675390000001)
